,player_id,player_name,team_name,vaep_value,offensive_value,defensive_value,count,minutes_played,vaep_rating,offensive_rating,defensive_rating
647,90548.0,Pavel Kaderábek,Hoffenheim,3.8540068,2.0243526,1.8296541,2206,1686,0.2057298906898725,0.1080615223514652,0.0976683683384073
648,90778.0,Sergi Gómez,Sevilla,1.7152015,0.70675266,1.0084488,1346,760,0.20311596519068667,0.0836943927564119,0.11942157745361329
649,90780.0,Oriol Romeu,Southampton,5.5423617,3.5348608,2.007501,3297,1888,0.26420156834489206,0.16850502208127813,0.09569654626361394
650,90782.0,Sergi Roberto,Barcelona,2.795492,1.0310014,1.7644905,2031,1018,0.24714564715012585,0.09114944068294142,0.15599620646718443
651,90811.0,Jasper Cillessen,Valencia,5.9000015,0.27109054,5.628911,662,976,0.5440575021212218,0.0249981020317703,0.5190594157234567
652,90878.0,Riccardo Saponara,Fiorentina,0.03589341,0.005845126,0.030048283,107,483,0.0066882132496646225,0.0010891539463098497,0.005599058933139588
653,90878.0,Riccardo Saponara,Spezia,3.4443593,3.1882076,0.2561516,450,483,0.6418060871384899,0.5940759631170742,0.04773010822556774
654,90880.0,Kalidou Koulibaly,Napoli,9.531994,4.567344,4.9646497,4576,2353,0.3645896538743758,0.17469654658780015,0.18989310728657566
655,90906.0,Ângelo da Costa,Bologna,3.9398823,0.15175141,3.7881308,664,571,0.6209972268019374,0.02391878652489123,0.5970783935119308
656,90946.0,Roberto Inglese,Parma Calcio 1913,0.77814853,0.70030147,0.077847086,433,614,0.11406086477472262,0.10265005527956089,0.01141081027176947
657,90967.0,Timo Horn,FC Koln,17.34652,0.8995652,16.446955,2908,3191,0.4892468716948057,0.02537162921825422,0.46387525921292305
658,90969.0,Mark Uth,Schalke,5.319005,4.75639,0.5626148,1648,1561,0.3066690898262332,0.2742313284815923,0.03243775156963185
