Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Gianni Zuiverloon,-0.106,-0.039,-0.066,0.37,1986,33.0,Eredivisie,ADO Den Haag,Netherlands,CB,CM,7.7,8.6,20.3,-6.9,1.5,1.1,0.8,55.8,11.6,0.0
Gideon Mensah,-0.026,-0.018,-0.008,2.17,1998,22.0,Primeira Liga,Vitória,Ghana,LB,LM,8.5,11.0,23.4,-4.1,1.6,1.9,0.7,53.4,13.7,0.0
Gijs Smal,-0.025,-0.036,0.011,1.65,1997,22.0,Eredivisie,Twente,Netherlands,LB,,10.5,11.8,27.2,-4.6,1.5,1.5,4.2,51.2,17.5,0.0
Gil Bastião Dias,-0.024,-0.029,0.005,2.83,1996,23.0,Primeira Liga,Famalicão,Portugal,RW,"LB, AM, RM, LW, LM, WB",13.3,12.3,27.4,-10.5,1.7,1.3,0.5,45.8,16.6,0.0
Gilbert Álvarez,-0.037,-0.023,-0.015,0.0,1992,28.0,Copa America,Bolivia,Bolivia,ST,,8.8,8.4,23.5,-3.1,1.1,0.8,1.0,42.0,12.7,0.0
Gilberto,-0.003,0.01,-0.014,2.03,1993,27.0,"Primeira Liga, UEL",Benfica,Brazil,RB,"RM, WB",9.6,11.1,21.2,-6.5,1.4,1.7,0.7,53.1,15.0,0.0
Gilles Dewaele,-0.005,0.006,-0.011,3.48,1996,24.0,Belgian Pro League,Kortrijk,Belgium,RB,"RM, WB",10.5,11.3,29.7,-4.4,1.3,1.3,1.0,48.3,16.4,0.0
Gio Reyna,0.056,0.048,0.009,3.59,2002,17.0,"Bundesliga, UCL",Borussia Dortmund,United States,RW,"AM, LW, RM, CM",12.7,9.0,25.0,-4.2,0.8,0.7,1.5,36.4,16.1,0.0
Giorgian De Arrascaeta,-0.002,-0.002,0.001,0.0,1994,26.0,Copa America,Uruguay,Uruguay,AM,,10.9,9.3,24.5,-4.6,1.2,1.0,2.2,44.0,15.7,0.0
Giorgio Chiellini,0.069,0.02,0.049,2.65,1984,35.0,"Euros, Serie A, UCL","Juventus, Italy",Italy,CB,,5.3,8.0,12.8,-7.9,1.8,0.8,0.4,54.2,10.3,0.0
Giorgos Giakoumakis,-0.064,-0.016,-0.048,2.32,1994,25.0,Eredivisie,VVV-Venlo,Greece,ST,LW,14.8,6.9,32.7,14.3,0.6,0.5,0.4,49.6,17.1,0.0
Giorgos Kyriakopoulos,0.049,0.031,0.018,2.56,1996,24.0,Serie A,Sassuolo,Greece,LB,WB,9.8,10.2,21.2,-5.7,1.2,1.2,0.7,50.7,15.4,0.0
Giorgos Masouras,0.003,-0.003,0.006,0.0,1994,26.0,UCL,Olympiacos,Greece,RW,"LW, ST, LM, RM",11.0,8.1,24.9,-2.0,1.2,1.2,0.8,43.8,13.3,0.0
Giovani Lo Celso,0.088,0.1,-0.012,1.94,1996,24.0,"Premier League, Copa America, UEL","Argentina, Tottenham Hotspur",Argentina,AM,"RW, DM, LM, RM, CM",13.4,13.3,23.6,-1.4,1.1,1.7,1.8,46.5,16.3,0.0
Giovanni Di Lorenzo,0.146,0.069,0.078,8.1,1993,26.0,"Euros, Serie A, UEL","Napoli, Italy",Italy,RB,,10.2,12.6,16.3,-11.8,1.3,1.5,0.7,55.3,14.2,0.0
Giovanni Simeone,0.019,0.037,-0.017,2.66,1995,25.0,Serie A,Cagliari,Argentina,ST,"CB, LW",10.4,6.3,26.4,-8.5,0.9,0.8,0.4,36.0,12.9,0.0
Giovanni Troupée,-0.045,-0.041,-0.004,0.26,1998,22.0,Eredivisie,Utrecht,Curaçao,RB,,8.3,8.9,22.4,-3.6,1.3,1.2,0.9,52.2,13.3,0.0
Giulian Biancone,-0.011,-0.018,0.007,2.13,2000,20.0,Belgian Pro League,"Cercle Brugge, Monaco",France,RB,"LB, CB, WB",9.1,11.8,27.6,-1.5,1.4,1.7,1.0,53.2,17.9,0.0
Giulio Maggiore,0.023,0.022,0.001,3.44,1998,22.0,Serie A,Spezia,Italy,CM,"RM, LM",9.8,8.9,27.7,-9.6,1.0,1.5,0.4,49.0,14.9,0.0
Giuseppe Cuomo,-0.004,-0.0,-0.004,1.09,1998,22.0,Serie A,Crotone,Italy,CB,,6.7,10.1,21.4,-4.1,1.7,1.6,0.7,62.3,13.2,0.0
Giuseppe Di Serio,-0.012,-0.001,-0.011,0.37,2001,19.0,Serie A,Benevento,Italy,ST,AM,10.8,9.9,24.8,-6.0,1.0,0.9,0.9,41.8,14.7,0.0
Giuseppe Pezzella,0.032,0.031,0.001,2.98,1997,22.0,Serie A,Parma,Italy,LB,WB,8.9,11.0,23.6,1.0,0.9,1.1,0.6,57.5,14.5,0.0
Gleison Bremer,-0.003,0.025,-0.028,4.01,1997,23.0,Serie A,Torino,Brazil,CB,,5.7,7.8,17.8,5.3,2.2,1.2,0.3,57.8,11.3,0.0
Glen Kamara,0.006,0.001,0.005,0.0,1995,24.0,"Euros, UEL","Finland, Rangers",Finland,CM,"RM, LM",10.4,13.0,18.9,1.0,1.8,1.0,0.6,52.9,12.7,0.0
Glenn Bijl,-0.026,-0.034,0.008,3.02,1995,25.0,Eredivisie,Emmen,Netherlands,RB,RM,12.9,13.0,22.1,-8.3,1.5,1.7,1.6,57.3,18.0,0.0
Godfried Roemeratoe,-0.044,-0.034,-0.01,2.34,1999,20.0,Eredivisie,Twente,Curaçao,CM,"DM, LM, RM",10.2,10.0,20.9,-6.0,1.4,1.3,0.4,45.1,11.8,0.0
Gojko Cimirot,-0.017,-0.015,-0.002,2.11,1992,27.0,"Belgian Pro League, UEL",Standard Liège,Bosnia and Herzegovina,CM,"DM, LM, RM",10.0,11.1,17.7,-5.5,0.9,1.4,0.5,44.3,11.2,0.0
Gonzalo Castro,-0.006,-0.009,0.003,2.32,1987,33.0,Bundesliga,Stuttgart,Germany,AM,CM,13.0,12.3,26.2,0.4,0.7,0.6,4.2,46.7,15.4,0.0
Gonzalo Escalante,-0.004,-0.001,-0.003,0.99,1993,27.0,"UCL, Serie A",Lazio,Argentina,CM,,8.2,9.5,17.6,-6.5,1.9,1.3,0.7,45.5,12.0,0.0
Gonzalo Melero,0.034,0.024,0.009,3.05,1994,26.0,La Liga,Levante,Spain,CM,"CB, ST",13.1,11.1,17.4,11.7,1.1,0.9,0.5,45.7,12.5,0.0
Gonzalo Montiel,0.017,0.014,0.003,0.0,1997,24.0,Copa America,Argentina,Argentina,RB,,8.3,8.2,20.7,-4.6,1.4,1.2,0.8,50.0,12.4,0.0
Gonzalo Plata,-0.001,0.001,-0.002,0.29,2000,19.0,"Copa America, Primeira Liga","Sporting CP, Ecuador",Ecuador,WB,"RW, RM",11.5,10.6,24.5,2.0,1.5,1.3,1.1,47.8,15.0,0.0
Gonzalo Verdú,0.01,0.007,0.003,4.32,1988,31.0,La Liga,Elche,Spain,CB,,6.3,7.1,16.9,-10.5,1.8,0.8,0.8,55.8,10.5,0.0
Gonzalo Villar,0.033,0.01,0.023,3.04,1998,22.0,"Serie A, UEL",Roma,Spain,CM,"AM, DM",10.0,12.1,15.5,-6.0,1.1,1.1,0.5,55.6,12.5,0.0
Gonçalo Franco,-0.059,-0.03,-0.029,0.98,2000,19.0,Primeira Liga,Moreirense,Portugal,CM,"DM, ST, RM",10.3,9.6,24.1,-3.4,2.0,1.2,0.6,44.5,13.5,0.0
Gonçalo Guedes,-0.013,-0.004,-0.008,2.95,1996,23.0,La Liga,Valencia,Portugal,CM,"AM, ST, RM",19.6,15.3,29.5,3.0,0.7,0.7,0.9,42.7,17.6,0.0
Gonçalo Inácio,-0.007,-0.018,0.011,1.81,2001,18.0,Primeira Liga,Sporting CP,Portugal,CB,,6.3,8.8,18.6,-2.9,1.9,0.9,0.4,57.7,11.1,0.0
Gonçalo Paciência,-0.024,-0.021,-0.003,0.9,1994,25.0,Bundesliga,Schalke 04,Portugal,ST,,11.3,8.4,29.6,-5.7,0.8,0.7,1.0,38.7,15.3,0.0
Gonçalo Rodrigues,-0.022,-0.005,-0.017,1.79,1997,23.0,Primeira Liga,"Famalicão, Rio Ave",Portugal,CM,"AM, DM, ST, RM, LM",11.1,11.8,19.9,-7.1,1.1,1.4,2.1,45.2,13.5,0.0
Gonçalo Silva,-0.017,-0.013,-0.004,1.97,1991,29.0,Primeira Liga,Belenenses SAD,Portugal,CB,,7.6,8.5,22.8,-1.5,1.9,0.8,1.0,50.7,12.9,0.0
Goran Pandev,-0.017,-0.012,-0.005,1.76,1983,37.0,"Euros, Serie A","Genoa, North Macedonia",North Macedonia,ST,"AM, RW, CM",12.4,8.8,28.7,11.7,0.6,0.6,0.7,42.9,14.7,0.0
Grady Diangana,-0.027,-0.034,0.007,1.45,1998,22.0,Premier League,West Bromwich Albion,DR Congo,LW,"LM, ST, RM",11.5,9.8,29.0,-3.4,1.3,1.3,1.0,44.0,16.0,0.0
Graham Carey,-0.006,-0.005,-0.001,0.0,1989,31.0,UEL,CSKA Sofia,Ireland,WB,,9.1,10.0,25.0,-3.1,1.2,1.1,1.6,48.8,14.6,0.0
Granit Xhaka,0.099,0.049,0.05,5.38,1992,27.0,"Premier League, Euros, UEL","Arsenal, Switzerland",Switzerland,DM,"LB, CM",9.8,14.9,13.1,-3.9,1.2,1.3,1.5,53.7,12.7,0.0
Grant Hanley,0.0,0.006,-0.006,0.0,1991,29.0,Euros,Scotland,Scotland,CB,,9.3,8.2,21.6,-4.1,1.2,1.0,1.0,57.6,13.2,0.0
Graziano Pellè,0.023,0.021,0.002,0.95,1985,35.0,Serie A,Parma,Italy,ST,,12.1,7.3,24.1,-5.7,0.9,0.8,0.7,58.8,14.1,0.0
Greg Sloggett,-0.022,-0.01,-0.013,0.0,1996,24.0,UEL,Dundalk,Ireland,CM,,9.5,8.9,22.7,-6.0,1.2,1.2,0.9,44.1,12.8,0.0
Gregor Kobel,0.02,0.012,0.007,4.55,1997,22.0,Bundesliga,Stuttgart,Switzerland,GK,,2.6,2.4,18.7,-3.1,0.4,0.3,0.4,52.3,7.3,2.0
Grischa Prömel,-0.023,-0.023,0.0,2.2,1995,25.0,Bundesliga,Union Berlin,Germany,CM,DM,11.2,9.2,23.1,2.8,1.3,1.2,0.7,46.1,13.7,0.0
Grzegorz Krychowiak,-0.011,-0.007,-0.004,0.0,1990,30.0,"Euros, UCL","Poland, Lokomotiv Moscow",Poland,CM,,10.6,9.2,22.3,-4.1,1.4,0.7,0.8,52.9,14.0,0.0
Grégoire Defrel,-0.003,-0.002,-0.001,1.82,1991,29.0,Serie A,Sassuolo,Martinique,AM,"RW, ST",10.5,8.2,21.8,1.4,0.9,0.8,0.7,44.4,12.5,0.0
Guglielmo Vicario,0.011,0.012,-0.001,0.53,1996,23.0,Serie A,Cagliari,Italy,GK,,7.5,7.2,23.5,-3.1,1.0,0.8,0.9,50.0,12.2,4.8
Guido Carrillo,0.017,0.017,0.0,1.51,1991,29.0,La Liga,Elche,Argentina,ST,,11.5,9.3,26.1,-0.5,0.9,0.9,0.6,56.1,14.2,0.0
Guido Rodríguez,0.028,-0.009,0.037,4.58,1994,26.0,"La Liga, Copa America","Argentina, Real Betis",Argentina,DM,CM,7.7,8.1,17.2,-5.0,2.2,1.8,0.3,53.0,12.2,0.0
Guilherme Marinato,-0.006,0.006,-0.011,0.0,1985,34.0,UCL,Lokomotiv Moscow,Russia,GK,,7.5,6.9,22.8,-3.1,0.8,0.7,0.8,53.8,12.1,3.7
Guilherme Schettine,-0.007,-0.002,-0.005,0.3,1995,24.0,"Primeira Liga, UEL",Braga,Brazil,ST,"LB, AM, RW, DM, LM, WB",9.8,8.1,24.5,-10.1,1.0,1.0,1.1,51.8,13.7,0.0
Guillaume Gillet,-0.031,-0.024,-0.007,2.89,1984,36.0,Belgian Pro League,Charleroi,Belgium,DM,"ST, CM",7.1,10.3,18.5,-6.5,1.5,1.6,0.5,60.6,10.6,0.0
Guillaume Hubert,0.013,-0.012,0.025,4.15,1994,26.0,Belgian Pro League,Oostende,Belgium,GK,,3.1,2.5,28.1,-3.1,0.3,0.3,0.6,55.4,9.3,6.8
Guillermo Maripán,0.084,0.032,0.053,4.22,1994,26.0,"Copa America, Ligue 1","Chile, Monaco",Chile,CB,,4.7,7.2,13.6,10.2,1.3,0.7,0.4,52.5,9.5,0.0
Gustav Engvall,-0.034,-0.029,-0.005,0.68,1996,24.0,Belgian Pro League,Mechelen,Sweden,RW,"AM, LW, ST, LM",13.6,9.8,27.1,-6.0,1.0,0.8,1.0,39.4,15.7,0.0
Gustavo Assuncao,-0.009,-0.01,0.001,2.52,2000,20.0,Primeira Liga,Famalicão,Portugal,CM,DM,7.9,9.7,17.4,-2.5,1.3,1.0,0.4,40.9,10.9,0.0
Gustavo Busatto,-0.011,-0.002,-0.01,0.0,1990,29.0,UEL,CSKA Sofia,Brazil,GK,,6.8,6.4,27.0,-3.1,0.8,0.7,0.8,51.3,13.2,-1.9
Gustavo Cuellar,-0.01,-0.001,-0.009,0.0,1992,28.0,Copa America,Colombia,Colombia,CM,DM,9.7,9.6,20.7,-3.1,1.4,1.3,0.9,50.0,13.1,0.0
Gustavo Gómez,0.024,0.02,0.004,0.0,1993,27.0,Copa America,Paraguay,Paraguay,CB,,8.2,8.2,19.6,-3.4,1.4,0.9,0.9,51.9,12.2,0.0
Gustavo Sauer,-0.046,-0.046,0.0,2.15,1993,27.0,Primeira Liga,Boavista,Brazil,RW,"LW, LM, RM, CM, WB",14.5,10.6,28.6,-4.2,1.0,1.4,3.9,34.4,16.3,0.0
Guus Hupperts,-0.033,-0.032,-0.001,0.51,1992,28.0,Eredivisie,VVV-Venlo,Netherlands,RW,"LM, RM",10.2,9.4,24.9,-5.7,1.1,1.1,0.9,39.8,13.3,0.0
Guy Mbenza,0.003,0.005,-0.002,0.27,2000,20.0,Belgian Pro League,"Antwerp, Cercle Brugge",Republic of Congo,ST,,9.2,8.1,24.5,-0.5,1.1,0.9,1.0,48.0,13.5,0.0
Guélor Kanga,-0.014,-0.014,0.001,0.0,1990,29.0,UEL,Red Star,Gabon,CM,AM,12.5,11.3,25.6,0.5,1.1,0.8,1.7,53.6,16.4,0.0
Gylfi Sigurðsson,0.019,0.012,0.007,3.45,1989,30.0,Premier League,Everton,Iceland,AM,"DM, LW, ST, LM, RM, CM",12.2,9.0,23.4,-4.4,1.5,1.0,5.0,44.3,14.7,0.0
Gyrano Kerk,0.038,0.032,0.007,4.91,1995,24.0,Eredivisie,Utrecht,Suriname,RW,ST,15.3,9.7,40.8,-14.7,0.8,0.6,1.4,42.0,18.2,0.0
Görkem Sağlam,-0.058,-0.036,-0.022,1.2,1998,22.0,Eredivisie,Willem II,Germany,CM,"LW, LM, RM",11.0,11.1,23.4,-4.6,0.8,1.3,2.0,49.3,13.9,0.0
Habib Diallo,0.005,0.006,-0.001,3.51,1995,25.0,Ligue 1,"Strasbourg, Metz",Senegal,ST,RW,10.6,6.2,32.7,0.7,0.7,0.5,0.4,47.6,14.5,0.0
Habib Maïga,-0.033,-0.029,-0.004,3.05,1996,24.0,Ligue 1,Metz,Côte d'Ivoire,CM,"DM, LM, RM",12.9,12.0,21.2,-7.9,1.6,1.6,0.5,53.7,13.7,0.0
Hakan Arslan,-0.015,-0.006,-0.01,0.0,1988,32.0,UEL,Sivasspor,Turkey,DM,,9.6,9.0,21.6,-3.6,1.2,0.9,0.9,47.4,12.8,0.0
Hakan Çalhanoğlu,0.032,0.021,0.012,4.26,1994,26.0,"Euros, Serie A, UEL","AC Milan, Turkey",Turkey,AM,LW,17.8,13.5,25.3,-4.2,0.8,0.6,8.8,38.0,20.4,0.0
Hakim Ziyech,0.073,0.069,0.004,2.28,1993,27.0,"Premier League, UCL",Chelsea,Morocco,AM,"RW, ST, CM",18.2,12.3,26.6,0.4,1.1,1.1,2.6,40.2,20.0,0.0
Hal Robson-Kanu,-0.004,-0.003,-0.001,0.76,1989,31.0,Premier League,West Bromwich Albion,Wales,ST,,11.4,8.8,27.0,1.0,1.0,0.7,0.8,39.3,14.4,0.0
Halil Dervişoğlu,-0.044,-0.041,-0.003,0.25,1999,20.0,"Euros, Eredivisie","Twente, Turkey",Turkey,RW,LW,13.0,10.1,26.3,-6.5,1.0,0.9,1.0,47.0,15.5,0.0
Hamari Traoré,0.018,0.004,0.013,4.56,1992,28.0,"UCL, Ligue 1",Rennes,Mali,RB,,11.1,11.7,19.5,-4.4,2.3,1.2,0.9,45.1,15.2,0.0
Hamdi Akujobi,-0.037,-0.035,-0.002,0.38,2000,20.0,Eredivisie,Heerenveen,Netherlands,RB,,8.5,8.4,21.7,-3.1,1.4,1.3,0.9,48.9,13.2,0.0
Hamdi Harbaoui,-0.017,0.005,-0.021,0.51,1985,35.0,Belgian Pro League,Excel Mouscron,Tunisia,ST,LW,11.2,7.7,26.0,-6.3,1.0,0.9,0.9,54.1,14.8,0.0
Hamed Junior Traorè,0.026,0.029,-0.003,2.85,2000,20.0,Serie A,Sassuolo,Côte d'Ivoire,AM,"RW, LW, ST, LM",12.9,9.3,26.6,1.3,1.2,1.0,2.5,45.0,17.5,0.0
Hamza Choudhury,0.018,0.023,-0.005,0.48,1997,22.0,"Premier League, UEL",Leicester City,England,DM,"AM, ST, LM, RM, CM",7.8,8.6,20.6,-1.5,1.6,1.2,0.7,55.5,13.2,0.0
Hannes Delcroix,0.024,-0.001,0.025,3.16,1999,21.0,Belgian Pro League,Anderlecht,Belgium,CB,,4.7,7.3,15.1,-7.9,1.6,1.2,0.4,52.6,9.8,0.0
Hannes Van der Bruggen,-0.037,-0.021,-0.017,1.89,1993,27.0,Belgian Pro League,"Kortrijk, Cercle Brugge",Belgium,CM,"DM, ST, LM, RM",10.0,12.0,25.7,-8.3,1.7,1.3,0.6,42.6,14.1,0.0
Hannes Wolf,-0.013,-0.027,0.014,1.77,1999,21.0,"Bundesliga, UCL",Borussia Mönchengladbach,Austria,AM,"RW, LW, RM, CM",11.3,9.8,28.0,1.9,0.9,1.0,0.5,42.0,15.4,0.0
Hans Hateboer,0.066,0.059,0.007,3.33,1994,26.0,"UCL, Serie A",Atalanta,Netherlands,WB,RB,9.3,8.1,17.9,-8.4,1.1,0.9,0.6,53.0,10.9,0.0
Hans Vanaken,0.089,0.077,0.012,5.32,1992,27.0,"UCL, Belgian Pro League",Club Brugge,Belgium,CM,LM,14.4,12.7,19.3,-5.7,1.2,1.1,1.1,64.3,14.6,0.0
Haris Belkebla,-0.027,-0.026,-0.0,3.21,1994,26.0,Ligue 1,Stade Brestois,Algeria,CM,"DM, RM",7.3,8.8,17.4,-4.1,1.9,1.4,0.5,44.1,10.4,0.0
Haris Duljević,-0.028,-0.017,-0.011,0.91,1993,26.0,Ligue 1,Nîmes,Bosnia and Herzegovina,ST,"AM, LW, LM, RM, CM",13.6,12.5,26.6,-8.8,1.2,1.1,0.7,41.5,15.0,0.0
Haris Seferović,0.112,0.125,-0.013,5.07,1992,28.0,"Euros, Primeira Liga, UEL","Benfica, Switzerland",Switzerland,ST,,11.3,4.8,30.2,5.4,0.5,0.4,0.3,51.1,13.5,0.0
Harlem Gnohéré,-0.024,-0.015,-0.009,1.0,1988,32.0,Belgian Pro League,Excel Mouscron,France,ST,"RW, DM",9.4,8.0,26.6,-9.6,0.8,0.7,0.7,47.5,12.9,0.0
Harold Moukoudi,0.01,0.013,-0.002,3.34,1997,22.0,Ligue 1,Saint-Étienne,Cameroon,CB,,5.5,7.3,15.0,0.9,1.6,1.1,0.5,58.8,8.5,0.0
Harrison Reed,-0.012,-0.004,-0.008,2.92,1995,25.0,Premier League,Fulham,England,CM,DM,8.7,10.4,17.4,-5.1,2.0,1.5,1.3,45.3,12.5,0.0
Harry Kane,0.217,0.193,0.023,9.34,1993,27.0,"Premier League, Euros, UEL","England, Tottenham Hotspur",England,ST,,18.5,10.2,31.0,3.0,0.6,0.5,1.8,42.8,17.0,0.0
Harry Maguire,0.118,0.036,0.081,6.95,1993,27.0,"Premier League, Euros, UEL","Manchester United, England",England,CB,,5.5,9.2,13.3,-6.4,1.9,0.7,0.3,71.8,10.5,0.0
Harry Winks,0.079,0.063,0.016,1.72,1996,24.0,"Premier League, UEL",Tottenham Hotspur,England,DM,CM,9.5,12.4,16.7,-0.5,1.5,0.9,0.5,52.5,12.4,0.0
Harvey Barnes,0.057,0.047,0.01,3.54,1997,22.0,"Premier League, UEL",Leicester City,England,LW,"AM, ST, LM",15.3,12.5,30.3,14.9,0.7,0.6,0.4,46.8,16.9,0.0
Hassane Kamara,0.013,-0.018,0.031,4.41,1994,26.0,"UEL, Ligue 1",Nice,Côte d'Ivoire,LB,"LW, LM, WB",10.4,11.5,21.0,3.8,1.8,1.2,0.3,48.2,14.4,0.0
Hatem Abd Elhamed,-0.022,-0.0,-0.022,0.0,1991,29.0,UEL,Celtic,Israel,RB,,8.8,9.7,22.8,-3.1,1.1,1.6,1.0,51.3,13.7,0.0
Hatem Ben Arfa,-0.029,-0.023,-0.006,1.98,1987,33.0,Ligue 1,Bordeaux,France,AM,"RW, ST",15.6,13.8,27.6,-4.2,0.6,0.7,4.7,45.0,17.8,0.0
Helibelton Palacios,0.007,-0.001,0.008,1.08,1993,27.0,La Liga,Elche,Colombia,RB,LB,9.5,9.2,23.4,-3.1,1.1,1.2,1.5,50.0,13.2,0.0
Helton Leite,0.001,-0.004,0.006,1.88,1990,29.0,"Primeira Liga, UEL",Benfica,Brazil,GK,,3.6,3.0,22.7,-3.1,0.5,0.4,0.7,54.9,8.9,-1.1
Hendrik Van Crombrugge,0.0,-0.003,0.003,1.44,1993,27.0,Belgian Pro League,Anderlecht,Belgium,GK,,4.8,4.5,21.7,-3.1,0.7,0.5,0.6,51.3,10.3,1.3
Henk Veerman,0.011,0.019,-0.009,3.87,1993,27.0,Eredivisie,Heerenveen,Netherlands,ST,,11.9,6.2,31.4,-6.8,0.4,0.5,0.4,54.9,14.6,0.0
Henrikh Mkhitaryan,0.127,0.116,0.011,6.47,1989,31.0,"Serie A, UEL",Roma,Armenia,AM,"LW, ST",17.8,12.0,25.3,-1.2,1.5,1.0,0.5,40.3,17.0,0.0
Henrique,-0.018,-0.02,0.003,2.71,1986,33.0,Primeira Liga,Belenenses SAD,Brazil,CB,,5.9,5.9,16.3,-6.5,1.8,0.8,0.5,48.1,9.7,0.0
Henrique Gomes,-0.018,-0.017,-0.001,0.68,1995,24.0,Primeira Liga,Gil Vicente FC,Portugal,LB,CM,8.5,8.9,23.0,-4.6,1.6,1.1,0.8,47.1,13.4,0.0
Henrique,-0.021,-0.015,-0.006,0.47,1995,25.0,Primeira Liga,Portimonense,Brazil,LB,"RW, LW, ST, LM",12.3,10.3,25.8,-4.1,1.7,1.2,3.0,50.0,16.4,0.0
Henry Wingo,-0.006,0.006,-0.012,0.0,1995,24.0,UEL,Molde,United States,RB,,9.3,9.7,21.1,-4.1,1.2,1.0,0.9,52.4,14.0,0.0
Heorhiy Bushchan,0.009,0.004,0.006,0.0,1994,26.0,"Euros, UCL","Ukraine, Dynamo Kyiv",Ukraine,GK,,6.0,4.8,23.8,-3.1,0.8,0.5,0.6,51.3,11.4,7.1
Heriberto Tavares,-0.004,0.002,-0.006,1.06,1997,23.0,Primeira Liga,"Famalicão, Stade Brestois",Portugal,LW,"RW, ST, LM, CM",9.9,7.8,26.6,-0.5,1.0,0.9,0.7,42.7,13.8,0.0
Hernani,-0.021,-0.001,-0.02,2.67,1994,26.0,Serie A,Parma,Brazil,CM,"DM, LM, RM",13.2,11.9,22.9,12.7,1.4,1.1,3.4,54.6,15.2,0.0
Hernán Galíndez,-0.012,-0.003,-0.009,0.0,1987,33.0,Copa America,Ecuador,Ecuador,GK,,7.9,7.4,25.7,-3.1,1.0,0.8,1.2,50.0,13.2,0.6
Hervé Koffi,-0.077,-0.02,-0.057,2.45,1996,23.0,Belgian Pro League,Excel Mouscron,Burkina Faso,GK,,3.5,3.1,40.9,-3.1,0.4,0.3,0.8,56.7,16.1,-1.6
Hianga Mananga Mbock,-0.015,-0.003,-0.013,0.59,1999,20.0,Ligue 1,Stade Brestois,France,CM,DM,8.8,9.0,20.4,-4.1,1.1,0.9,1.1,52.9,12.0,0.0
Hicham Boudaoui,-0.029,-0.022,-0.007,2.03,1999,20.0,"UEL, Ligue 1",Nice,Algeria,CM,"RW, DM, ST, LM, RM",7.9,9.0,22.8,-0.5,1.3,1.6,0.4,42.4,13.1,0.0
Hidde ter Avest,-0.01,-0.022,0.012,2.32,1997,23.0,Eredivisie,"Utrecht, Udinese",Netherlands,RB,WB,8.4,9.6,23.2,-1.0,1.6,1.1,0.9,56.7,15.0,0.0
Hidemasa Morita,-0.011,-0.002,-0.01,2.34,1995,25.0,Primeira Liga,Santa Clara,Japan,DM,"RM, CM",8.6,12.4,22.6,1.5,1.4,1.2,0.4,55.8,12.6,0.0
Hilal Ben Moussa,-0.043,-0.036,-0.007,1.33,1992,28.0,Eredivisie,Emmen,Netherlands,DM,CM,7.4,8.7,19.1,-3.6,1.7,1.3,0.6,58.2,11.6,0.0
Hiroki Sakai,-0.018,-0.017,-0.001,2.97,1990,30.0,"UCL, Ligue 1",Marseille,Japan,RB,"LB, CB",8.0,9.6,18.5,-6.0,2.1,1.7,0.3,53.4,11.6,0.0
Hirving Lozano,0.098,0.095,0.004,4.19,1995,25.0,"Serie A, UEL",Napoli,Mexico,RW,"LW, ST, RM",14.2,9.8,29.0,3.4,1.1,1.1,0.4,43.3,17.6,0.0
Houboulang Mendes,-0.008,-0.023,0.015,1.71,1998,22.0,Ligue 1,Lorient,Guinea-Bissau,RB,,7.4,9.4,26.7,-3.6,1.1,1.2,0.9,44.4,14.2,0.0
Houssem Aouar,0.086,0.083,0.004,3.64,1998,22.0,Ligue 1,Lyon,Algeria,LW,"AM, LM, RM",18.3,12.4,22.7,-14.1,1.1,0.8,0.8,38.8,16.7,0.0
Hrvoje Smolčić,-0.045,-0.007,-0.038,0.0,2000,19.0,UEL,Rijeka,Croatia,CB,,7.8,8.2,21.0,-3.1,1.5,0.9,0.9,47.8,12.8,0.0
Hugo Guillamón,-0.011,0.011,-0.022,2.59,2000,20.0,La Liga,Valencia,Spain,CB,"DF, MF",3.8,9.1,43.1,-3.1,0.5,0.4,0.4,50.0,8.9,0.0
Hugo Lloris,0.081,0.014,0.068,6.84,1986,33.0,"Premier League, Euros, UEL","Tottenham Hotspur, France",France,GK,,2.0,2.0,24.0,-3.1,0.3,0.3,0.4,57.6,7.5,-2.0
Hugo Magnetti,0.001,-0.001,0.002,0.84,1998,22.0,Ligue 1,Stade Brestois,France,CM,DM,10.2,9.7,20.4,-4.6,1.6,1.4,0.8,46.7,13.2,0.0
Hugo Mallo,0.029,0.032,-0.002,4.19,1991,29.0,La Liga,Celta Vigo,Spain,RB,CB,9.6,11.0,23.8,-0.9,1.4,1.4,0.6,53.9,16.1,0.0
Hugo Marques,-0.023,0.005,-0.028,0.49,1986,34.0,Primeira Liga,Farense,Angola,GK,,7.6,7.4,23.6,-3.1,0.9,0.7,0.8,51.3,12.2,3.5
Hugo Seco,-0.012,-0.016,0.004,0.71,1988,32.0,Primeira Liga,Farense,Portugal,RW,"AM, LM, RM",11.1,8.5,27.0,-7.4,1.0,0.8,0.7,41.5,13.5,0.0
Hugo Siquet,-0.025,-0.009,-0.015,1.44,2002,18.0,"Belgian Pro League, UEL",Standard Liège,Belgium,RB,"LB, RM, WB",13.3,11.4,26.1,-5.1,1.7,1.9,3.1,52.7,18.5,0.0
Husein Balic,-0.014,-0.007,-0.007,0.0,1996,24.0,UEL,LASK,Austria,LW,,10.3,9.2,25.7,-3.4,0.9,0.7,0.9,38.7,14.0,0.0
