Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Cengiz Ünder,0.048,0.049,-0.0,2.42,1997,21.0,"UCL, Serie A",Roma,Turkey,RW,"AM, ST",13.9,10.0,29.8,3.7,1.0,0.6,2.4,45.4,17.7,0.0
Cenk Tosun,0.062,0.059,0.003,1.97,1991,27.0,Premier League,Everton,Turkey,ST,,11.5,6.6,28.2,-11.7,0.8,1.0,0.7,42.2,14.2,0.0
Cesc Fàbregas,0.034,0.018,0.016,1.88,1987,31.0,"UEL, Ligue 1","Chelsea, Monaco",Spain,CM,"AM, DM, LM",14.9,14.5,17.8,-7.8,1.0,1.2,2.6,40.9,15.4,0.0
Chadrac Akolo,-0.005,0.006,-0.011,0.7,1995,23.0,Bundesliga,Stuttgart,DR Congo,ST,"AM, RM, CM",12.9,9.3,25.9,-8.6,1.1,1.1,0.9,41.6,15.0,0.0
Charalambos Kyriakou,-0.025,-0.01,-0.016,0.0,1995,23.0,UEL,Apollon,Cyprus,CB,,8.8,10.3,22.1,-4.8,1.5,1.0,1.6,45.7,13.6,0.0
Charalambos Lykogiannis,0.009,0.0,0.009,1.21,1993,24.0,Serie A,Cagliari,Greece,LB,,8.3,9.1,26.9,-5.8,1.7,1.1,2.7,50.7,15.3,0.0
Charis Charisis,-0.051,-0.028,-0.023,0.52,1995,23.0,Belgian Pro League,Kortrijk,Greece,DM,"AM, RW, LW, ST",7.8,8.9,24.7,-5.8,1.6,1.4,1.1,46.5,13.8,0.0
Charles,-0.024,-0.013,-0.011,2.08,1984,34.0,La Liga,Eibar,Brazil,ST,,10.8,7.2,27.8,1.8,0.6,0.6,0.5,45.5,13.8,0.0
Charles Aránguiz,0.061,0.037,0.024,3.49,1989,29.0,"Bundesliga, UEL",Bayer Leverkusen,Chile,CM,"DM, RM",12.0,12.7,17.2,2.8,1.4,1.3,1.5,51.4,14.3,0.0
Charles Kaboré,0.003,-0.007,0.01,0.0,1988,30.0,UEL,Krasnodar,Burkina Faso,CM,DM,8.5,11.7,22.1,-5.3,2.1,1.2,0.8,50.0,13.9,0.0
Charles Traore,-0.005,-0.023,0.018,1.56,1992,26.0,Ligue 1,Nantes,Mali,LB,"LW, WB",8.2,9.6,24.8,-5.3,1.4,1.4,1.0,54.6,14.0,0.0
Charles,-0.011,-0.009,-0.002,2.46,1994,24.0,Primeira Liga,Marítimo,Brazil,GK,,4.5,4.3,32.7,-4.3,0.6,0.5,0.6,57.9,13.0,-5.9
Charlie Austin,0.013,0.009,0.004,1.46,1989,29.0,Premier League,Southampton,England,ST,,10.8,6.2,29.2,-9.5,0.7,0.9,0.7,38.5,14.8,0.0
Charlie Daniels,-0.001,0.003,-0.004,2.18,1986,31.0,Premier League,Bournemouth,England,LB,"CB, LM, WB",9.9,10.8,22.1,-1.2,1.3,1.1,0.9,52.1,13.9,0.0
Charlie Taylor,-0.009,-0.004,-0.005,4.28,1993,24.0,Premier League,Burnley,England,LB,LM,7.8,12.1,25.9,-5.3,1.3,0.9,1.4,52.9,15.6,0.0
Charlison Benschop,-0.058,-0.044,-0.014,0.92,1989,28.0,Eredivisie,De Graafschap,Curaçao,ST,,10.5,8.9,31.0,-7.9,0.7,0.7,0.7,57.3,16.3,0.0
Cheick Doukouré,-0.007,-0.002,-0.004,0.42,1992,25.0,La Liga,Levante,Côte d'Ivoire,CM,DM,8.4,8.8,24.0,-4.8,1.1,1.3,1.0,43.9,13.2,0.0
Cheick Keita,-0.043,-0.033,-0.009,1.55,1996,22.0,Belgian Pro League,Eupen,Mali,LW,"LB, LM, CM",12.0,9.0,26.6,-2.1,1.2,1.5,0.5,39.9,14.2,0.0
Cheick Timite,-0.034,-0.041,0.006,1.65,1997,20.0,Ligue 1,Amiens,Côte d'Ivoire,ST,"RW, LM, RM",11.8,7.9,29.6,-11.6,1.0,1.0,0.6,43.4,14.6,0.0
Cheick Traoré,-0.065,-0.034,-0.031,1.34,1995,23.0,Ligue 1,Guingamp,Mali,RB,,9.2,10.2,31.1,-6.3,1.4,1.3,1.6,46.5,16.1,0.0
Cheikh N'Doye,-0.042,-0.049,0.007,2.49,1986,32.0,"World Cup, Ligue 1","Angers, Senegal",Senegal,CM,"DM, ST, RM",10.2,8.7,31.5,-14.6,1.2,0.9,0.5,68.9,15.5,0.0
Cheikhou Kouyaté,-0.016,-0.017,0.001,2.41,1989,28.0,"Premier League, World Cup","Crystal Palace, Senegal",Senegal,CM,"LM, RM",8.7,8.7,22.1,-9.5,1.0,1.5,0.5,47.5,11.7,0.0
Chema,-0.02,0.012,-0.032,1.54,1992,26.0,La Liga,Levante,Spain,CB,,6.2,7.0,21.7,2.9,1.4,1.3,0.6,58.3,10.2,0.0
Chiquinho,-0.013,0.004,-0.017,3.7,1995,23.0,Primeira Liga,Moreirense,Portugal,ST,"AM, LW, LM, RM, CM",15.5,12.8,29.5,6.4,0.9,1.1,2.1,41.7,15.9,0.0
Cho Hyun-woo,-0.021,-0.002,-0.018,0.0,1991,26.0,World Cup,South Korea,South Korea,GK,,7.9,7.9,25.1,-4.3,1.0,0.9,1.1,54.3,13.3,-6.2
Chris Bedia,-0.039,-0.038,-0.002,0.61,1996,22.0,Belgian Pro League,"Charleroi, Zulte Waregem",Côte d'Ivoire,ST,"LB, RW, LW",9.2,8.0,28.3,-8.6,0.9,1.1,0.8,42.9,13.9,0.0
Chris Löwe,-0.056,-0.029,-0.027,1.97,1989,29.0,Premier League,Huddersfield Town,Germany,LB,"CB, LW, LM, WB",9.0,9.5,27.0,-7.2,1.1,0.9,2.1,44.9,14.8,0.0
Chris Mepham,-0.005,0.008,-0.013,1.14,1997,20.0,Premier League,Bournemouth,Wales,CB,,6.5,7.6,21.3,-4.8,1.4,0.8,0.8,57.7,11.7,0.0
Chris Smalling,0.018,0.01,0.007,3.23,1989,28.0,"Premier League, UCL",Manchester United,England,CB,,4.1,4.5,15.7,-6.0,1.3,1.0,0.4,61.5,8.3,0.0
Chris Wood,0.047,0.043,0.004,4.52,1991,26.0,Premier League,Burnley,New Zealand,ST,,11.7,5.8,33.1,1.3,0.5,0.6,0.6,44.3,14.6,0.0
Christian Atsu,-0.015,-0.002,-0.013,1.91,1992,26.0,Premier League,Newcastle United,Ghana,CM,"DM, ST, RM",12.4,10.6,28.2,-9.1,0.8,1.1,0.6,28.3,14.7,0.0
Christian Benteke,0.017,0.015,0.002,1.22,1990,27.0,Premier League,Crystal Palace,Belgium,ST,,9.8,6.9,29.7,-14.3,0.7,0.7,0.8,57.6,15.2,0.0
Christian Cueva,-0.025,-0.024,-0.001,0.0,1991,26.0,"World Cup, UEL","Krasnodar, Peru",Peru,AM,"RW, LW, LM",13.2,11.5,23.5,-5.3,1.0,0.9,1.5,43.9,14.2,0.0
Christian Eriksen,0.109,0.097,0.012,6.13,1992,26.0,"Premier League, UCL, World Cup","Denmark, Tottenham Hotspur",Denmark,AM,"RW, DM, LW, LM, RM, CM",17.1,12.7,24.7,5.7,0.9,0.9,5.8,37.7,19.2,0.0
Christian Fassnacht,-0.009,-0.003,-0.005,0.0,1993,24.0,UCL,Young Boys,Switzerland,LM,RM,11.5,9.4,24.5,-7.2,1.3,1.1,0.9,47.2,14.3,0.0
Christian Fuchs,0.016,0.022,-0.006,0.31,1986,32.0,Premier League,Leicester City,Austria,LB,,11.7,9.6,23.7,-4.8,1.3,1.2,1.1,50.0,14.6,0.0
Christian Gentner,-0.009,0.007,-0.016,2.67,1985,32.0,Bundesliga,Stuttgart,Germany,CM,"AM, DM, ST, LM, RM",11.5,12.8,26.8,-15.4,1.4,1.6,0.6,51.3,16.3,0.0
Christian Günter,-0.044,-0.04,-0.004,3.04,1993,25.0,Bundesliga,Freiburg,Germany,LB,"LW, LM",10.5,11.4,27.6,-10.0,0.7,1.0,3.7,39.9,16.3,0.0
Christian Kabasele,0.007,0.01,-0.003,2.29,1991,27.0,Premier League,Watford,Belgium,CB,,4.9,5.9,21.7,-11.3,1.9,1.0,0.6,55.8,10.6,0.0
Christian Kouamé,-0.019,-0.017,-0.002,3.82,1997,20.0,Serie A,Genoa,Côte d'Ivoire,ST,"LW, LM",14.7,8.3,34.5,-17.8,0.9,0.8,0.4,52.9,18.5,0.0
Christian Kum,-0.028,-0.037,0.009,1.98,1985,32.0,Eredivisie,VVV-Venlo,Netherlands,LB,"CB, RB",5.8,7.6,22.6,-7.7,2.2,1.9,1.3,48.2,12.1,0.0
Christian Luyindama,0.02,0.005,0.015,2.76,1994,24.0,"Belgian Pro League, UEL","Standard Liège, Galatasaray",DR Congo,CB,,5.2,7.0,19.5,-3.6,1.7,1.8,0.5,67.5,11.0,0.0
Christian Mathenia,-0.019,0.006,-0.025,2.41,1992,26.0,Bundesliga,Nürnberg,Germany,GK,,5.0,4.2,29.3,-4.3,0.5,0.4,0.5,60.6,13.4,8.4
Christian Neiva Afonso,-0.052,-0.008,-0.045,0.23,1994,23.0,Primeira Liga,Belenenses SAD,Portugal,LB,,8.7,9.1,22.8,-4.3,1.4,1.2,1.0,51.0,13.4,0.0
Christian Nørgaard,0.002,0.007,-0.004,0.45,1994,24.0,Serie A,Fiorentina,Denmark,CM,DM,8.4,9.1,21.9,-4.3,1.6,1.0,1.0,54.6,12.9,0.0
Christian Pulisic,0.047,0.037,0.01,1.63,1998,19.0,"Bundesliga, UCL",Borussia Dortmund,United States,RW,"LW, RM",13.1,10.4,29.4,-5.8,0.9,1.0,1.7,39.1,19.3,0.0
Christian Ramos,-0.025,-0.011,-0.015,0.0,1988,29.0,World Cup,Peru,Peru,CB,,8.3,9.1,22.4,-4.3,1.3,1.0,1.0,48.2,12.5,0.0
Christoph Knasmüllner,-0.015,-0.013,-0.002,0.0,1992,26.0,UEL,Rapid Wien,Austria,AM,ST,9.8,9.8,24.4,-8.2,1.1,0.9,1.6,47.1,14.0,0.0
Christoph Kramer,-0.0,0.009,-0.01,1.58,1991,27.0,Bundesliga,Borussia Mönchengladbach,Germany,CM,"DM, LM",8.2,9.6,19.1,0.9,1.6,1.6,0.7,42.9,12.9,0.0
Christophe Diandy,-0.024,-0.032,0.008,1.62,1990,27.0,Belgian Pro League,Charleroi,Senegal,CM,DM,7.0,7.5,22.6,-5.8,2.4,1.3,0.6,47.0,10.7,0.0
Christophe Diedhiou,-0.026,-0.016,-0.01,0.32,1988,30.0,Belgian Pro League,Excel Mouscron,Senegal,CB,,8.7,8.2,22.4,-4.3,1.1,1.1,1.0,51.9,12.4,0.0
Christophe Hérelle,0.052,0.006,0.047,5.22,1992,25.0,Ligue 1,Nice,Martinique,CB,RB,4.9,8.3,13.7,-14.2,1.9,1.6,0.4,60.9,10.4,0.0
Christophe Jallet,0.002,0.003,-0.001,1.23,1983,34.0,Ligue 1,Nice,France,LB,"CB, RB, WB",8.2,11.9,19.7,-1.7,1.4,1.7,0.7,46.9,12.8,0.0
Christophe Kerbrat,-0.105,-0.019,-0.086,1.23,1986,31.0,Ligue 1,Guingamp,France,CB,,4.7,7.7,20.3,-4.8,2.0,1.2,0.5,42.2,10.2,0.0
Christophe Lepoint,0.001,-0.001,0.002,2.45,1984,33.0,Belgian Pro League,Kortrijk,Belgium,CB,DM,6.9,7.4,16.8,-3.9,1.9,1.1,0.5,52.0,9.0,0.0
Christopher Jullien,-0.03,-0.006,-0.024,3.48,1993,25.0,Ligue 1,Toulouse,France,CB,,7.0,7.7,17.2,-13.2,1.3,0.9,0.4,69.6,9.8,0.0
Christopher Nkunku,0.071,0.058,0.012,2.21,1997,20.0,Ligue 1,Paris Saint-Germain,France,CM,"AM, RW, ST, RM, WB",11.3,9.9,20.5,-2.0,1.0,1.3,0.6,47.1,14.1,0.0
Christopher Schindler,-0.052,-0.005,-0.047,3.22,1990,28.0,Premier League,Huddersfield Town,Germany,CB,,4.8,6.2,16.9,-4.6,1.8,1.1,0.5,54.9,8.9,0.0
Ciaran Clark,0.035,0.014,0.021,1.42,1989,28.0,Premier League,Newcastle United,Ireland,CB,,7.3,7.6,22.2,8.5,1.3,1.5,0.8,58.8,11.8,0.0
Cicinho,-0.014,-0.02,0.006,0.0,1988,29.0,UEL,Ludogorets,Bulgaria,RB,,9.7,10.0,25.3,-4.8,1.3,1.5,0.8,45.4,15.0,0.0
Ciprian Tătărușanu,0.027,0.004,0.022,3.8,1986,32.0,Ligue 1,Nantes,Romania,GK,,3.3,3.2,24.7,-4.3,0.4,0.4,0.4,53.0,9.0,-1.0
Ciro Immobile,0.056,0.056,0.0,5.18,1990,28.0,"Serie A, UEL",Lazio,Italy,ST,,16.9,8.5,28.9,-11.0,0.3,0.5,0.5,37.5,16.8,0.0
Claud Adjapong,0.003,0.004,-0.001,0.38,1998,20.0,Serie A,Sassuolo,Italy,RM,LW,8.1,8.5,25.7,-2.7,1.1,1.1,1.0,48.0,14.3,0.0
Claudemir de Souza,0.015,0.015,-0.0,3.69,1988,30.0,Primeira Liga,Braga,Brazil,CM,DM,10.2,10.8,19.4,-1.6,1.4,1.4,1.7,59.3,13.2,0.0
Claudio Beauvue,-0.051,-0.028,-0.023,1.5,1988,30.0,Ligue 1,Caen,Guadeloupe,ST,"AM, RW, LW, RM",11.1,8.1,30.2,-11.8,0.9,0.9,0.8,46.5,15.0,0.0
Claudio Falcão,0.005,-0.009,0.014,2.16,1994,24.0,Primeira Liga,Aves,Brazil,CM,DM,9.0,9.6,22.9,-8.6,1.5,2.3,0.5,46.6,11.7,0.0
Claudio Marchisio,-0.028,-0.011,-0.016,0.0,1986,32.0,UEL,Zenit,Italy,CM,,8.9,9.7,23.9,-4.3,1.2,1.1,1.0,46.9,13.7,0.0
Claudio Pizarro,0.027,0.03,-0.003,1.1,1978,39.0,Bundesliga,Werder Bremen,Peru,ST,"RW, CB, DM, LW, CM",11.7,8.0,26.7,4.8,0.8,1.0,1.1,52.3,15.5,0.0
Claudiu Keșerü,-0.016,-0.013,-0.003,0.0,1986,31.0,UEL,Ludogorets,Romania,ST,,10.1,8.8,25.8,-2.2,1.0,1.0,1.3,48.2,14.2,0.0
Cleylton Santos,-0.025,0.004,-0.029,1.14,1993,25.0,Primeira Liga,Belenenses SAD,Brazil,CB,,7.7,7.9,21.3,-2.7,1.8,1.3,1.1,57.1,14.6,0.0
Clint Essers,-0.051,-0.044,-0.007,0.66,1997,21.0,Eredivisie,Fortuna Sittard,Netherlands,RB,CB,8.7,9.3,23.2,-5.8,1.2,1.7,1.1,44.2,13.4,0.0
Clint Leemans,-0.052,-0.04,-0.011,1.03,1995,22.0,Eredivisie,Zwolle,Netherlands,DM,"LM, CM",11.7,10.6,24.7,-3.9,1.0,1.1,5.5,48.9,17.1,0.0
Clinton Mata,0.006,-0.02,0.026,2.49,1992,25.0,"UCL, Belgian Pro League",Club Brugge,Angola,WB,"RW, CB, RB, RM",9.8,10.1,27.2,0.4,2.3,2.2,0.7,53.7,18.2,0.0
Clinton N'Jie,0.026,0.021,0.005,0.57,1993,24.0,"UEL, Ligue 1",Marseille,Cameroon,RW,"LW, ST, RM",12.3,8.5,26.5,4.8,1.0,1.2,0.9,44.3,14.6,0.0
Cláudio Ramos,-0.078,-0.005,-0.074,2.41,1991,26.0,Primeira Liga,Tondela,Portugal,GK,,3.9,3.4,35.3,-4.3,0.4,0.4,0.5,55.9,12.0,-0.1
Clément Couturier,-0.065,-0.029,-0.036,0.0,1993,24.0,UEL,F91 Dudelange,Madagascar,LM,,11.0,9.7,24.6,-5.3,1.6,1.6,1.0,53.3,14.6,0.0
Clément Depres,0.012,0.011,0.001,0.65,1994,23.0,Ligue 1,Nîmes,France,ST,,11.9,9.0,26.4,4.1,0.9,0.9,0.9,57.4,15.5,0.0
Clément Grenier,-0.012,-0.026,0.015,3.46,1991,27.0,"UEL, Ligue 1",Rennes,France,CM,"AM, DM, ST",13.7,13.2,23.6,-1.9,1.2,1.1,6.7,53.9,17.1,0.0
Clément Lenglet,0.026,0.026,-0.0,3.07,1995,23.0,"La Liga, UCL",Barcelona,France,CB,,3.1,4.7,13.8,-7.3,1.1,1.6,0.3,52.9,8.4,0.0
Cody Gakpo,0.005,0.022,-0.017,0.56,1999,19.0,"UCL, Eredivisie",PSV,Netherlands,LW,"AM, RW, DM, LM, CM",14.7,10.6,26.7,-3.6,1.0,0.9,1.0,49.1,15.8,0.0
Coke,0.01,0.018,-0.008,2.67,1987,31.0,La Liga,Levante,Spain,RB,"LB, CB, WB",7.8,8.9,24.7,6.0,1.8,1.3,0.9,43.7,14.1,0.0
Colin Dagba,0.062,0.05,0.012,1.7,1998,19.0,"UCL, Ligue 1",Paris Saint-Germain,France,RB,"LB, CB, RM, WB",8.6,7.4,17.2,-4.8,1.1,1.3,1.1,41.9,11.6,0.0
Collins Fai,-0.014,-0.017,0.003,3.3,1992,25.0,"Belgian Pro League, UEL",Standard Liège,Cameroon,RB,"LB, WB",10.4,11.5,26.2,-3.1,1.7,1.3,0.7,54.4,15.5,0.0
Connor Goldson,-0.004,-0.0,-0.004,0.0,1992,25.0,UEL,Rangers,England,CB,,8.0,8.2,23.2,-5.8,1.1,1.0,0.9,49.2,12.7,0.0
Conor Coady,0.002,0.013,-0.011,4.79,1993,25.0,Premier League,Wolves,England,CB,,4.5,5.6,17.1,-4.3,0.9,0.7,0.4,54.6,8.6,0.0
Corentin Jean,-0.017,-0.007,-0.01,0.79,1995,23.0,Ligue 1,Toulouse,France,RW,"AM, DM, ST",10.5,8.5,27.4,-11.3,0.9,1.1,1.3,41.6,14.9,0.0
Corentin Tolisso,-0.005,-0.007,0.002,0.07,1994,23.0,"World Cup, Bundesliga","Bayern Munich, France",France,LW,DM,9.2,8.9,22.7,-0.1,1.4,1.0,1.0,48.1,14.1,0.0
Cosmin Moți,-0.013,-0.009,-0.005,0.0,1984,33.0,UEL,Ludogorets,Romania,CB,,8.3,7.6,21.7,-4.8,1.2,0.9,0.9,52.6,11.8,0.0
Costinha,-0.035,-0.019,-0.016,1.19,1992,25.0,Primeira Liga,"Chaves, Vitória Setúbal",Portugal,CM,"AM, RW, DM, ST, LM, RM",11.5,8.9,28.2,-1.6,1.0,1.1,0.6,38.4,14.3,0.0
Craig Cathcart,-0.026,0.022,-0.048,3.68,1989,29.0,Premier League,Watford,Northern Ireland,CB,,3.8,6.0,18.1,3.3,1.2,1.0,0.4,51.7,8.7,0.0
Craig Gordon,0.004,-0.002,0.006,0.0,1982,35.0,UEL,Celtic,Scotland,GK,,7.0,6.3,25.0,-4.3,0.8,0.8,0.9,51.1,12.1,0.3
Cris,-0.068,-0.036,-0.033,1.18,1984,34.0,Primeira Liga,Feirense,Portugal,DM,CM,9.1,8.4,22.8,-0.1,1.4,1.2,0.5,48.0,10.7,0.0
Cristhian Stuani,0.022,0.01,0.012,4.24,1986,31.0,"La Liga, World Cup","Uruguay, Girona",Uruguay,ST,,10.6,4.8,29.7,9.4,0.5,0.7,0.5,50.0,13.3,0.0
Cristian Ansaldi,-0.007,-0.025,0.017,2.41,1986,31.0,Serie A,Torino,Argentina,WB,"LW, CM",12.4,13.4,31.5,3.8,1.0,1.3,2.6,39.5,18.6,0.0
Cristian Arango,-0.022,-0.014,-0.008,0.86,1995,23.0,Primeira Liga,Tondela,Colombia,ST,"AM, CM",12.6,9.2,28.3,-11.6,0.9,1.2,1.6,42.9,15.3,0.0
Cristian Benavente,-0.024,-0.031,0.007,2.26,1994,24.0,Belgian Pro League,Charleroi,Peru,AM,"ST, LM, CM",15.3,11.0,30.5,7.2,1.0,1.2,2.7,43.6,16.3,0.0
Cristian Borja,-0.035,-0.019,-0.015,0.76,1993,25.0,"Primeira Liga, UEL",Sporting CP,Colombia,LB,"CB, RB",7.6,8.9,22.3,-4.3,1.6,1.5,1.0,50.0,13.2,0.0
Cristian Ceballos,-0.03,-0.033,0.003,0.85,1992,25.0,Belgian Pro League,Sint-Truiden,Spain,AM,"RW, DM, LW, ST, CM",15.9,11.3,26.6,-10.0,1.0,1.1,2.1,48.2,17.8,0.0
Cristian Dell'Orco,0.007,0.012,-0.004,1.65,1994,24.0,Serie A,"Sassuolo, Empoli",Italy,CB,LB,6.8,8.4,19.6,-3.6,1.4,1.1,0.6,44.0,11.5,0.0
Cristian Gamboa,-0.014,-0.013,-0.001,0.0,1989,28.0,"World Cup, UEL","Costa Rica, Celtic",Costa Rica,WB,RB,10.5,9.2,24.0,-4.8,1.1,1.5,1.0,49.2,13.9,0.0
Cristian López,-0.008,-0.007,-0.002,0.49,1989,29.0,Ligue 1,Angers,Spain,ST,,9.9,7.9,25.9,-0.6,1.0,1.1,1.0,45.9,14.4,0.0
Cristian Molinaro,-0.03,-0.015,-0.014,1.34,1983,35.0,Serie A,Frosinone,Italy,LB,"LM, WB",9.7,11.0,25.3,-4.3,1.3,1.0,1.0,53.6,14.4,0.0
Cristian Ramírez,-0.011,-0.013,0.002,0.0,1994,23.0,UEL,Krasnodar,Ecuador,LB,,10.0,10.6,23.0,-5.8,1.5,1.3,2.2,50.0,14.4,0.0
Cristian Rivera,-0.006,0.016,-0.022,2.27,1997,21.0,La Liga,Huesca,Spain,CM,"AM, DM, RM",10.1,9.9,22.9,-2.5,1.6,1.3,0.5,44.5,12.2,0.0
Cristian Romero,-0.011,0.005,-0.016,3.04,1998,20.0,Serie A,Genoa,Argentina,CB,,4.8,5.5,19.0,-3.5,1.5,1.4,0.6,51.3,9.8,0.0
Cristian Tello,0.075,0.053,0.022,3.08,1991,26.0,"La Liga, UEL",Real Betis,Spain,WB,"LW, ST, LM",12.3,10.9,20.9,1.2,1.2,1.3,1.7,44.7,14.7,0.0
Cristiano Biraghi,0.044,0.0,0.044,5.5,1992,25.0,Serie A,Fiorentina,Italy,LB,WB,9.5,9.0,27.0,-6.0,1.4,1.1,3.3,61.8,17.1,0.0
Cristiano Pereira Figueiredo,-0.012,0.004,-0.017,1.64,1990,27.0,Primeira Liga,Vitória Setúbal,Portugal,GK,,6.2,5.3,27.1,-4.3,0.6,0.6,0.6,55.2,11.2,-0.0
Cristiano Piccini,0.033,0.021,0.012,3.06,1992,25.0,"La Liga, UEL",Valencia,Italy,RB,,8.1,10.5,24.4,-2.7,1.4,1.4,0.5,53.4,14.2,0.0
Cristiano Ronaldo,0.121,0.107,0.013,6.19,1985,33.0,"World Cup, UCL, Serie A","Juventus, Portugal",Portugal,ST,LW,19.4,11.5,23.4,0.4,0.5,0.5,3.2,47.5,18.6,0.0
Cristián Zapata,0.066,0.021,0.045,1.94,1986,31.0,"World Cup, Serie A, UEL","Colombia, AC Milan",Colombia,CB,,5.3,7.1,14.6,-2.2,1.0,1.5,0.6,64.0,9.4,0.0
Cucho,0.059,0.064,-0.004,3.94,1999,19.0,La Liga,Huesca,Colombia,ST,"LW, LM",16.9,9.3,31.9,-28.3,0.7,0.8,1.6,38.2,17.1,0.0
Cuco Martina,-0.059,-0.029,-0.03,0.86,1989,28.0,Eredivisie,Feyenoord,Curaçao,RB,CB,5.9,8.1,18.1,-4.3,1.6,1.4,0.7,59.3,11.6,0.0
Cyle Larin,0.0,0.014,-0.014,0.0,1995,23.0,UEL,Beşiktaş,Canada,ST,,10.7,8.1,26.1,-16.2,1.0,0.9,1.1,41.6,14.6,0.0
Cyriel Dessers,-0.021,-0.018,-0.003,0.43,1994,23.0,Eredivisie,Utrecht,Nigeria,ST,,8.7,7.8,26.6,-4.2,0.9,0.9,1.0,54.5,14.0,0.0
Cyril Ngonge,-0.02,-0.017,-0.003,0.18,2000,18.0,"UCL, Belgian Pro League",Club Brugge,Belgium,WB,"ST, LM, RM",9.2,8.2,25.3,-7.2,1.2,1.2,1.0,50.0,14.1,0.0
Cyrus Christie,-0.026,-0.012,-0.014,2.31,1992,25.0,Premier League,Fulham,Ireland,RB,RM,9.4,11.2,26.7,-6.3,1.4,1.1,0.9,59.2,16.5,0.0
Cédric Soares,0.005,-0.016,0.021,2.5,1991,26.0,"Premier League, World Cup, UEL","Southampton, Portugal, Inter Milan",Portugal,RB,"LB, RW, WB",8.3,9.1,26.2,-1.2,1.3,1.3,1.5,46.0,15.4,0.0
Cédric Yamberé,-0.033,-0.013,-0.021,3.18,1990,27.0,Ligue 1,Dijon,Central African Republic,CB,,5.2,5.8,17.4,-14.6,1.7,1.1,0.4,46.1,9.7,0.0
César,0.002,0.005,-0.002,3.58,1992,25.0,Primeira Liga,Santa Clara,Brazil,CB,,6.7,8.7,21.0,-3.0,2.1,1.2,0.6,60.9,11.6,0.0
César Azpilicueta,0.061,0.004,0.057,6.27,1989,28.0,"Premier League, UEL",Chelsea,Spain,RB,,6.3,6.7,16.5,-6.0,1.5,1.6,0.5,56.7,12.5,0.0
Daam Foulon,-0.049,-0.048,-0.002,0.81,1999,19.0,Belgian Pro League,Waasland-Beveren,Belgium,LB,"LW, LM",10.1,9.4,28.2,-4.3,1.7,1.3,1.0,49.2,14.8,0.0
Daan Klomp,-0.084,-0.041,-0.043,0.44,1998,19.0,Eredivisie,NAC Breda,Netherlands,CB,,7.6,9.9,20.9,-5.8,1.6,1.0,0.9,53.9,11.9,0.0
Dabney dos Santos,-0.074,-0.045,-0.028,0.52,1996,22.0,Eredivisie,Heracles Almelo,Netherlands,CM,"RW, LW, ST, LM, RM",10.4,8.5,26.5,-7.7,0.9,0.9,0.9,49.2,13.4,0.0
Daichi Kamada,-0.004,-0.004,0.0,2.57,1996,21.0,Belgian Pro League,Sint-Truiden,Japan,ST,"AM, RW, LW, CM",14.7,11.2,28.4,10.9,0.6,0.9,2.9,45.6,16.2,0.0
Dalbert Henrique,0.012,0.017,-0.005,1.14,1993,24.0,Serie A,Inter Milan,Brazil,LB,"CB, WB",8.6,8.7,24.2,-5.3,1.2,2.0,1.2,51.2,15.5,0.0
Dale Stephens,-0.024,-0.007,-0.018,2.98,1989,29.0,Premier League,Brighton,England,CM,DM,9.9,12.1,18.9,-0.7,1.7,1.9,0.7,52.2,11.6,0.0
Daler Kuzyaev,-0.003,0.0,-0.004,0.0,1993,25.0,"World Cup, UEL","Zenit, Russia",Russia,RW,"LB, AM, DM, CM",10.6,9.2,23.2,-5.5,1.4,1.5,0.8,51.8,12.9,0.0
Daley Blind,0.072,0.058,0.014,5.74,1990,28.0,"UCL, Eredivisie",Ajax,Netherlands,CB,"LB, DM",6.8,12.7,14.9,-1.0,1.6,1.1,0.5,51.5,11.9,0.0
Daley Sinkgraven,-0.035,-0.022,-0.013,0.25,1995,23.0,"UCL, Eredivisie",Ajax,Netherlands,LB,"RW, DM, LW, LM, CM",9.2,9.1,22.5,-4.8,1.4,1.1,1.0,55.0,13.8,0.0
Dame N'Doye,-0.02,-0.023,0.003,0.0,1985,33.0,UEL,FC Copenhagen,Senegal,ST,,9.9,8.9,28.8,-8.2,1.0,1.0,0.8,54.3,15.6,0.0
Damian Kądzior,0.005,0.003,0.002,0.0,1992,26.0,UEL,Dinamo Zagreb,Poland,RM,,10.4,9.5,25.8,-4.8,1.0,1.0,1.4,47.8,14.3,0.0
Damian van Bruggen,-0.089,-0.045,-0.044,0.5,1996,22.0,Eredivisie,VVV-Venlo,Netherlands,CB,"DM, RB, CM",7.0,8.1,22.5,-4.3,1.5,1.4,0.9,47.7,12.0,0.0
Damien Da Silva,0.032,-0.0,0.032,4.69,1988,30.0,"UEL, Ligue 1",Rennes,France,CB,,4.5,5.4,14.4,-7.0,1.4,0.9,0.3,60.5,8.2,0.0
Damien Le Tallec,0.022,0.006,0.016,4.37,1990,28.0,Ligue 1,Montpellier,France,CM,DM,9.0,8.2,20.8,-8.3,1.8,1.8,0.4,52.3,11.5,0.0
