Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Alexander Sørloth,0.037,0.031,0.006,2.94,1995,25.0,"La Liga, UEL",Real Sociedad,Norway,ST,,12.1,8.5,31.4,-9.9,0.6,0.7,0.4,50.7,15.0,0.0
Alexandre Lacazette,0.056,0.047,0.009,3.23,1991,30.0,Premier League,Arsenal,France,ST,AM,13.4,7.0,26.9,-18.2,0.7,0.8,0.7,37.6,14.7,0.0
Alexandre Oukidja,-0.01,-0.008,-0.002,2.45,1988,33.0,Ligue 1,Metz,Algeria,GK,,4.3,4.2,27.8,-3.1,0.4,0.4,0.5,63.1,11.0,10.8
Alexandre Penetra,-0.058,-0.003,-0.055,2.46,2001,19.0,Primeira Liga,Famalicão,Portugal,CB,,5.6,9.2,19.7,0.5,2.2,1.1,0.3,51.3,11.1,0.0
Alexandro Calut,-0.031,-0.026,-0.005,0.77,2003,18.0,Belgian Pro League,Standard Liège,Belgium,LB,WB,7.4,8.1,25.3,-3.6,1.2,1.1,0.8,56.5,14.1,0.0
Alexandru Cicâldău,-0.036,-0.019,-0.017,0.0,1997,24.0,UEL,Galatasaray,Romania,AM,CM,10.2,9.3,24.5,-2.0,1.1,1.0,2.0,46.6,14.0,0.0
Alexis Beka Beka,-0.051,-0.032,-0.019,0.0,2001,20.0,UEL,Lokomotiv Moscow,France,CM,LM,9.6,9.7,24.8,-3.1,1.4,1.1,0.9,50.0,14.0,0.0
Alexis Claude-Maurice,0.009,0.013,-0.004,0.3,1998,23.0,Ligue 1,Nice,France,LM,RM,11.1,9.1,22.9,-5.1,1.1,0.9,2.4,47.5,14.5,0.0
Alexis De Sart,-0.013,-0.01,-0.003,1.19,1996,24.0,Belgian Pro League,"Antwerp, OH Leuven",Belgium,CM,"AM, DM",10.4,10.0,26.5,0.4,1.3,1.2,0.9,53.9,15.2,0.0
Alexis Flips,0.023,0.01,0.013,1.64,2000,21.0,Ligue 1,Reims,France,CM,"AM, RW, CB, RB, ST, LM, RM, WB",13.6,8.6,30.3,-3.9,1.7,1.5,4.1,40.7,18.5,0.0
Alexis Mac Allister,0.06,0.033,0.027,3.92,1998,22.0,Premier League,Brighton,Argentina,CM,"AM, DM, ST, LM",14.2,11.0,22.2,-6.9,0.8,1.6,2.7,50.6,15.6,0.0
Alexis Méndez,-0.039,-0.04,0.001,1.58,2000,20.0,Primeira Liga,Vizela,United States,RW,"DM, LW, LM, RM, CM",10.4,9.8,26.0,-3.0,1.0,0.9,2.6,36.6,14.1,0.0
Alexis Saelemaekers,0.08,0.06,0.02,3.71,1999,22.0,"UCL, Serie A",AC Milan,Belgium,RW,LW,14.0,9.4,26.3,-12.1,1.0,1.1,0.8,47.1,16.3,0.0
Alexis Sánchez,0.086,0.083,0.002,1.8,1988,32.0,"UCL, Serie A",Inter Milan,Chile,ST,AM,14.8,11.7,25.8,3.3,0.8,1.1,2.1,44.0,18.1,0.0
Alexis Tibidi,-0.007,-0.014,0.007,0.52,2003,17.0,Bundesliga,Stuttgart,France,AM,"LW, ST, CM",11.6,8.6,24.8,-5.1,1.0,0.9,0.9,51.0,14.0,0.0
Aleš Matějů,-0.002,0.012,-0.014,1.0,1996,25.0,Serie A,Venezia,Czechia,RB,WB,10.6,8.9,23.5,-4.6,1.2,1.3,0.8,57.9,13.1,0.0
Alfa Semedo,-0.019,-0.001,-0.018,1.84,1997,23.0,Primeira Liga,Vitória,Guinea-Bissau,CM,"CB, DM",9.0,8.6,20.5,-10.1,1.6,1.6,0.5,53.8,12.9,0.0
Alfonso,-0.033,-0.018,-0.015,1.25,1999,21.0,Belgian Pro League,Oostende,Mozambique,CM,WB,10.2,10.6,23.8,2.4,1.6,1.3,0.6,41.7,12.7,0.0
Alfonso Espino,0.01,-0.03,0.04,4.88,1992,29.0,La Liga,Cádiz,Uruguay,LB,,11.0,10.8,31.4,-0.5,1.5,1.7,1.4,47.1,18.6,0.0
Alfonso Pedraza,0.074,0.072,0.002,3.31,1996,25.0,"La Liga, UCL",Villarreal,Spain,LB,LM,11.6,11.8,27.9,3.6,1.5,1.0,0.6,49.3,17.8,0.0
Alfred Duncan,0.014,-0.006,0.02,2.88,1993,28.0,Serie A,Fiorentina,Ghana,CM,"RM, LM",10.4,10.9,23.4,2.4,0.8,1.1,0.5,43.6,13.6,0.0
Alfred Gomis,0.043,0.01,0.033,3.85,1993,27.0,Ligue 1,Rennes,Senegal,GK,,3.2,2.9,22.9,-3.1,0.4,0.4,0.4,54.9,9.3,2.2
Alfredo Morelos,0.02,0.025,-0.005,0.0,1996,25.0,UEL,Rangers,Colombia,ST,,11.8,8.6,27.1,-4.6,0.7,0.8,0.8,46.5,15.8,0.0
Alfreð Finnbogason,0.025,0.024,0.001,0.45,1989,32.0,Bundesliga,Augsburg,Iceland,ST,,10.2,8.9,25.5,0.4,1.0,0.9,1.0,50.0,13.8,0.0
Alhassan Yusuf,-0.019,-0.006,-0.013,2.22,2000,21.0,"Belgian Pro League, UEL",Antwerp,Nigeria,CM,"DM, LM, RM",11.2,12.5,21.2,-0.5,1.5,1.6,0.5,41.1,13.6,0.0
Ali Akman,-0.031,-0.026,-0.006,1.81,2002,19.0,Eredivisie,NEC Nijmegen,Turkey,ST,CB,14.7,7.9,28.8,5.5,0.7,0.7,0.7,38.3,14.6,0.0
Ali Alipour,-0.02,-0.012,-0.009,2.22,1995,25.0,Primeira Liga,Marítimo,Iran,ST,RW,13.3,6.9,28.4,-3.9,0.5,0.8,0.4,48.3,13.0,0.0
Ali Gholizadeh,0.001,0.023,-0.022,2.56,1996,25.0,Belgian Pro League,Charleroi,Iran,CM,"AM, RW, ST",15.5,13.0,27.9,1.1,0.6,1.0,2.1,46.8,17.1,0.0
Alidu Seidu,-0.035,-0.018,-0.017,1.59,2000,21.0,Ligue 1,Clermont Foot,Ghana,CB,"LB, RW",7.8,6.9,18.2,-5.6,1.8,1.2,0.6,51.5,10.8,0.0
Alieu Fadera,-0.044,-0.034,-0.01,0.68,2001,19.0,Belgian Pro League,Zulte Waregem,Gambia,CM,"RW, CB, ST, RM, WB",11.1,9.9,25.7,-4.6,1.0,1.9,0.8,52.8,15.5,0.0
Alioune Ndour,-0.035,-0.02,-0.015,0.93,2001,20.0,Primeira Liga,Belenenses SAD,Senegal,ST,"LW, LM",9.1,7.9,30.4,-2.9,0.8,0.8,0.7,45.8,15.3,0.0
Alireza Beiranvand,-0.033,-0.003,-0.03,0.76,1992,28.0,Primeira Liga,Boavista,Iran,GK,,6.7,6.6,26.6,-3.1,0.8,0.7,0.8,53.8,13.0,8.9
Alireza Jahanbakhsh,-0.006,-0.007,0.001,2.09,1993,27.0,Eredivisie,Feyenoord,Iran,RW,,14.3,10.0,30.0,-4.6,0.8,1.2,2.0,49.3,19.0,0.0
Alisson,0.18,0.033,0.147,8.93,1992,28.0,"Premier League, UCL",Liverpool,Brazil,GK,,1.7,1.5,15.0,-3.1,0.2,0.3,0.3,63.3,5.9,-0.3
Allan,0.001,-0.016,0.018,3.04,1991,30.0,Premier League,Everton,Brazil,CM,"DM, RM",9.2,12.6,22.4,-4.1,1.1,1.7,0.5,46.8,12.8,0.0
Allan McGregor,0.0,-0.002,0.002,0.0,1982,39.0,UEL,Rangers,Scotland,GK,,5.0,4.7,26.2,-3.1,0.5,0.5,0.6,51.3,11.3,-0.2
Allan Nyom,0.004,0.008,-0.004,0.34,1988,33.0,La Liga,Getafe,Cameroon,RB,CB,8.9,8.8,23.9,-3.1,1.1,0.9,1.0,52.3,13.3,0.0
Allan Saint-Maximin,0.016,0.002,0.014,4.24,1997,24.0,Premier League,Newcastle United,France,LW,"ST, LM",20.6,17.1,36.3,-3.3,0.6,0.5,0.5,50.0,19.1,0.0
Allano,-0.028,-0.029,0.001,1.28,1995,26.0,Primeira Liga,Santa Clara,Brazil,LW,"RW, ST, LM",12.9,11.6,27.7,-8.8,1.0,1.3,1.0,45.0,16.8,0.0
Almamy Touré,-0.015,0.005,-0.02,0.64,1996,25.0,"Bundesliga, UEL",Eintracht Frankfurt,Mali,WB,"CB, RB, RM",6.5,8.2,23.0,-8.4,1.2,1.3,0.7,52.3,12.2,0.0
Almoatasem Al Musrati,0.044,0.006,0.037,4.42,1996,25.0,"Primeira Liga, UEL",Braga,Libya,CM,DM,12.2,11.2,18.1,-3.8,1.7,1.3,0.4,58.5,12.4,0.0
Alois Oroz,-0.067,-0.032,-0.035,0.71,2000,20.0,Eredivisie,Vitesse,Croatia,CB,RM,6.8,8.3,23.1,6.3,1.9,1.0,1.0,51.6,13.0,0.0
Alphonse Areola,-0.001,0.021,-0.022,0.12,1993,28.0,"Premier League, UEL",West Ham,France,GK,,5.7,4.7,25.8,-3.1,0.6,0.6,0.7,53.6,11.5,-1.5
Alphonso Davies,0.12,0.082,0.038,4.0,2000,20.0,"Bundesliga, UCL",Bayern Munich,Canada,LB,WB,10.3,11.1,21.6,-10.1,1.2,1.1,1.0,44.3,15.6,0.0
Altay Bayındır,-0.027,-0.003,-0.024,0.0,1998,23.0,UEL,Fenerbahçe,Turkey,GK,,8.0,7.6,24.4,-3.1,0.9,0.8,1.0,52.6,12.4,3.5
Amadou Dante,-0.023,-0.013,-0.009,0.0,2000,20.0,UEL,Sturm Graz,Mali,LB,,8.8,8.8,24.6,-3.6,1.4,1.2,1.2,47.6,13.8,0.0
Amadou Haidara,0.037,0.036,0.001,2.2,1998,23.0,"Bundesliga, UCL",RB Leipzig,Mali,CM,DM,12.9,12.3,20.2,5.8,1.2,1.1,0.5,51.8,13.6,0.0
Amadou Mbengue,-0.024,-0.008,-0.016,0.73,2002,19.0,Ligue 1,Metz,Senegal,CB,"DM, RB, CM",8.1,8.5,20.8,-3.1,1.2,1.2,0.8,47.9,11.9,0.0
Amadou Onana,0.024,0.018,0.006,2.13,2001,19.0,"UCL, Ligue 1",Lille,Belgium,CM,"AM, DM",11.1,9.2,20.7,-10.5,1.6,1.8,0.5,53.1,12.3,0.0
Amath,0.006,-0.003,0.009,1.26,1996,25.0,La Liga,Mallorca,Senegal,LW,"AM, RW, ST, LM",11.2,8.8,25.8,-9.7,1.0,1.1,0.9,37.8,13.5,0.0
Ambroise Oyongo,-0.023,-0.006,-0.017,0.8,1991,30.0,Ligue 1,Montpellier,Cameroon,LB,,9.7,8.7,24.6,0.5,1.0,0.9,1.0,42.4,14.4,0.0
Ameen Al-Dakhil,-0.097,-0.025,-0.071,0.96,2002,19.0,Belgian Pro League,"Standard Liège, Sint-Truiden",Belgium,CB,,5.9,6.9,20.6,-3.6,1.4,0.8,0.7,50.0,10.7,0.0
Amer Gojak,0.001,-0.001,0.002,0.0,1997,24.0,UEL,Dinamo Zagreb,Bosnia and Herzegovina,CM,,11.5,9.1,21.5,-6.1,1.1,1.0,0.9,52.6,13.6,0.0
Amin Sarr,-0.003,0.001,-0.004,1.48,2001,20.0,Eredivisie,Heerenveen,Sweden,ST,LW,13.8,8.3,29.7,-2.5,0.8,1.0,0.7,44.8,15.0,0.0
Amine Adli,-0.002,-0.0,-0.002,1.72,2000,21.0,"Bundesliga, UEL",Bayer Leverkusen,Morocco,ST,"AM, RW, LW, LM",14.3,10.7,26.8,-10.6,0.9,1.0,0.9,35.7,16.0,0.0
Amine Benchaib,-0.026,-0.012,-0.014,0.35,1998,23.0,Belgian Pro League,"Kortrijk, Charleroi",Morocco,WB,"AM, DM, ST, LM, CM",10.4,10.7,24.5,2.4,1.0,1.3,1.0,46.6,14.7,0.0
Amine Gouiri,0.063,0.055,0.009,5.14,2000,21.0,Ligue 1,Nice,Algeria,ST,LM,18.0,10.5,28.7,-5.5,0.6,0.6,3.1,41.7,17.1,0.0
Amine Harit,0.009,0.008,0.001,1.69,1997,24.0,"UEL, Ligue 1",Marseille,Morocco,LW,"AM, RW, ST, LM, RM, CM",13.3,11.1,24.2,2.7,0.7,1.0,2.1,42.9,17.4,0.0
Amir Rrahmani,0.13,0.022,0.108,6.96,1994,27.0,"Serie A, UEL",Napoli,Kosovo,CB,,4.2,5.6,12.1,-3.4,0.9,0.6,0.3,58.3,8.6,0.0
Amos Pieper,0.016,-0.017,0.033,3.59,1998,23.0,Bundesliga,Arminia Bielefeld,Germany,CB,,5.7,7.9,19.9,-7.0,1.7,1.1,0.5,52.4,10.8,0.0
Anargyros Kampetsis,-0.069,-0.058,-0.011,0.28,1999,22.0,Eredivisie,Willem II,Greece,ST,"AM, LW",10.8,8.4,25.8,-7.9,0.8,1.0,1.0,33.9,14.6,0.0
Anas Ouahim,-0.083,-0.064,-0.019,0.52,1997,23.0,Eredivisie,Heracles Almelo,Germany,ST,"AM, CM",12.2,9.4,27.3,-6.1,1.1,0.9,0.8,40.1,14.6,0.0
Anas Tahiri,-0.035,-0.027,-0.009,1.11,1995,26.0,Eredivisie,Heerenveen,Belgium,CM,"DM, LM",10.2,10.6,22.2,-1.5,1.0,0.8,1.4,43.3,13.3,0.0
Anass Zaroury,-0.023,-0.01,-0.013,2.05,2000,20.0,Belgian Pro League,Charleroi,Morocco,ST,"AM, LW, CM",14.2,11.2,29.5,-0.5,0.6,0.8,0.7,40.1,17.1,0.0
Anastasios Donis,-0.01,-0.015,0.005,0.48,1996,24.0,Ligue 1,Reims,Greece,LW,"AM, ST",9.4,10.5,27.1,-7.4,0.8,1.2,0.9,46.6,14.7,0.0
Anastasios Douvikas,-0.019,-0.025,0.006,2.96,1999,21.0,Eredivisie,Utrecht,Greece,ST,RW,10.3,6.5,35.2,-17.9,0.5,0.9,0.6,46.1,14.9,0.0
Anatolii Trubin,-0.008,0.004,-0.012,0.0,2001,19.0,UCL,Shakhtar Donetsk,Ukraine,GK,,7.6,7.0,22.5,-3.1,0.9,0.8,1.0,48.7,12.4,2.9
Ander Barrenetxea,-0.001,-0.002,0.001,0.76,2001,19.0,"La Liga, UEL",Real Sociedad,Spain,LW,"RW, ST, LM, RM",12.3,10.8,29.6,-1.0,0.8,1.2,0.8,50.0,16.9,0.0
Ander Guevara,0.002,-0.006,0.008,1.21,1997,24.0,"La Liga, UEL",Real Sociedad,Spain,CM,"DM, LM, RM",8.5,9.3,19.3,-3.6,1.2,1.3,0.6,47.7,12.3,0.0
Ander Herrera,0.082,0.054,0.028,2.19,1989,31.0,"UCL, Ligue 1",Paris Saint-Germain,Spain,CM,"RW, DM, LM, RM",11.7,10.3,14.8,12.3,1.4,1.5,0.6,44.5,13.0,0.0
Anders Christiansen,-0.03,-0.016,-0.014,0.0,1990,31.0,UCL,Malmö,Denmark,CM,,11.1,10.7,23.3,-4.6,1.1,0.8,1.7,51.3,14.5,0.0
Anderson,-0.03,-0.027,-0.003,1.19,1998,23.0,Primeira Liga,Portimonense,Brazil,LW,"RW, ST, LM, RM, CM, WB",12.0,10.2,27.7,-3.0,0.8,1.1,1.0,40.5,15.3,0.0
Anderson Carvalho,-0.05,-0.044,-0.006,1.92,1990,31.0,Primeira Liga,Santa Clara,Brazil,DM,"RM, CM",8.0,9.0,23.7,-7.0,1.9,1.8,0.6,46.8,12.8,0.0
Anderson Gniangbo,-0.023,-0.018,-0.005,0.0,1999,21.0,UEL,Sturm Graz,Côte d'Ivoire,ST,AM,11.0,9.6,24.1,-4.6,0.9,1.1,1.0,38.1,13.7,0.0
Anderson Jesus,-0.02,-0.01,-0.011,1.89,1995,26.0,Primeira Liga,Vizela,Brazil,CB,,5.9,6.6,20.7,-5.6,1.6,0.9,0.5,55.8,10.6,0.0
Anderson Lucoqui,-0.034,-0.024,-0.01,0.85,1997,24.0,Bundesliga,Mainz 05,Angola,WB,LB,9.1,8.0,27.6,-1.5,1.2,1.1,1.0,52.1,14.1,0.0
Andi Zeqiri,-0.007,-0.007,-0.0,1.36,1999,22.0,Bundesliga,Augsburg,Switzerland,ST,"AM, LM",11.8,8.1,28.8,-6.8,0.7,0.9,0.7,35.0,14.0,0.0
Andoni Gorosabel,0.038,0.011,0.028,3.84,1996,24.0,"La Liga, UEL",Real Sociedad,Spain,RB,LB,9.4,10.6,20.1,-6.1,1.0,1.3,0.9,43.1,13.2,0.0
Andre-Frank Zambo Anguissa,0.032,0.012,0.021,3.15,1995,25.0,"Serie A, UEL",Napoli,Cameroon,DM,"RM, CM",10.9,11.1,17.1,-9.2,1.4,1.4,0.5,56.0,13.2,0.0
Andrea Belotti,0.011,0.002,0.009,2.01,1993,27.0,Serie A,Torino,Italy,ST,,12.3,7.7,29.9,-4.8,0.6,0.6,1.5,43.5,17.2,0.0
Andrea Cambiaso,0.011,-0.006,0.017,2.63,2000,21.0,Serie A,Genoa,Italy,WB,"LB, RB",10.8,12.0,24.5,-1.5,1.2,1.0,1.0,41.7,13.9,0.0
Andrea Carboni,-0.002,-0.009,0.007,3.03,2001,20.0,Serie A,Cagliari,Italy,CB,,6.7,11.0,22.3,-6.5,1.2,1.1,0.4,51.3,12.3,0.0
Andrea Consigli,-0.016,0.014,-0.029,4.21,1987,34.0,Serie A,Sassuolo,Italy,GK,,2.7,2.3,20.8,-3.1,0.3,0.3,0.4,56.7,9.1,7.1
Andrea Conti,0.013,0.009,0.004,0.36,1994,27.0,Serie A,"AC Milan, Sampdoria",Italy,RB,RM,8.7,8.2,23.2,-0.0,1.4,1.0,1.0,46.2,13.3,0.0
Andrea La Mantia,0.03,0.021,0.008,0.78,1991,30.0,Serie A,Empoli,Italy,ST,AM,10.8,7.4,26.0,-1.9,0.8,0.7,0.9,56.2,13.9,0.0
Andrea Masiello,-0.011,0.0,-0.011,0.67,1986,35.0,Serie A,Genoa,Italy,CB,,7.7,8.5,19.6,-3.1,1.4,0.9,0.8,50.0,11.8,0.0
Andrea Petagna,0.054,0.045,0.008,1.05,1995,26.0,"Serie A, UEL",Napoli,Italy,ST,LW,11.2,7.8,26.7,-1.8,0.6,0.7,0.7,44.2,14.9,0.0
Andrea Pinamonti,0.012,0.005,0.006,4.24,1999,22.0,Serie A,Empoli,Italy,ST,,11.9,6.1,33.7,-3.8,0.5,0.5,0.5,38.9,14.9,0.0
Andrea Ranocchia,0.026,0.027,-0.002,0.54,1988,33.0,"UCL, Serie A",Inter Milan,Italy,CB,,7.9,7.4,19.4,-6.5,1.1,1.0,0.9,56.2,12.1,0.0
Andrea Schiavone,-0.04,-0.018,-0.022,0.61,1993,28.0,Serie A,Salernitana,Italy,CM,"LM, RM",8.7,9.1,21.7,1.0,1.2,1.2,3.4,50.0,12.7,0.0
Andreas Beck,-0.028,-0.025,-0.002,2.84,1987,34.0,Belgian Pro League,Eupen,Germany,WB,"LB, RW, CB, RB",7.8,9.5,24.1,-3.9,1.0,1.1,1.9,44.5,15.3,0.0
Andreas Bouchalakis,-0.005,0.006,-0.011,0.0,1993,28.0,UEL,Olympiacos,Greece,DM,CM,10.2,10.7,20.4,-4.1,1.2,1.0,1.2,44.5,12.4,0.0
Andreas Bruus,-0.042,-0.017,-0.025,0.0,1999,22.0,UEL,Brøndby,Denmark,RB,WB,9.7,9.9,26.6,-3.6,1.0,1.0,1.0,46.2,15.1,0.0
Andreas Christensen,0.06,0.035,0.025,2.76,1996,25.0,"Premier League, UCL",Chelsea,Denmark,CB,,4.9,8.4,12.8,-1.5,1.6,0.7,0.4,53.9,10.4,0.0
Andreas Hanche-Olsen,0.002,-0.008,0.011,3.93,1997,24.0,Belgian Pro League,Gent,Norway,CB,WB,4.8,8.2,18.8,-3.9,1.5,1.2,0.4,54.7,10.3,0.0
Andreas Kuen,-0.018,-0.014,-0.004,0.0,1995,26.0,UEL,Sturm Graz,Austria,AM,LM,9.1,8.8,24.3,-3.1,0.9,1.0,1.4,47.5,13.6,0.0
Andreas Linde,-0.023,-0.007,-0.016,1.31,1993,28.0,Bundesliga,Greuther Fürth,Sweden,GK,,6.5,5.5,27.6,-3.1,0.6,0.5,0.6,54.9,12.9,6.9
Andreas Luthe,0.024,-0.004,0.027,3.81,1987,34.0,Bundesliga,Union Berlin,Germany,GK,,3.4,3.4,28.7,-3.1,0.4,0.3,0.5,58.0,11.8,8.6
Andreas Maxsø,-0.066,-0.017,-0.049,0.0,1994,27.0,UEL,Brøndby,Denmark,CB,,8.4,8.5,18.8,-3.1,1.3,0.7,0.9,53.7,11.3,0.0
Andreas Samaris,-0.11,-0.053,-0.056,0.6,1989,32.0,Eredivisie,Fortuna Sittard,Greece,CB,"LM, CM",6.6,8.3,21.9,-3.6,1.2,1.0,1.4,52.3,12.2,0.0
Andreas Skov Olsen,0.052,0.035,0.016,2.64,1999,21.0,Serie A,"Bologna, Club Brugge",Denmark,WB,"AM, RW, ST, RM",13.3,10.1,25.1,5.7,0.8,1.3,2.0,42.9,16.4,0.0
Andreas Ulmer,-0.024,-0.017,-0.008,0.0,1985,35.0,UCL,RB Salzburg,Austria,LB,,8.4,9.5,25.9,-4.1,1.3,1.1,0.8,44.7,14.0,0.0
Andreas Voglsammer,0.018,0.006,0.011,1.34,1992,29.0,Bundesliga,Union Berlin,Germany,ST,"LW, LM, CM",12.1,8.5,28.1,-4.6,0.7,1.0,1.3,44.9,15.4,0.0
Andrei Girotto,0.034,-0.004,0.038,5.18,1992,29.0,Ligue 1,Nantes,Brazil,CB,"DM, CM",6.4,7.3,18.0,11.2,1.9,1.5,0.7,60.2,11.5,0.0
Andrei Mostovoy,0.001,-0.001,0.002,0.0,1997,23.0,UCL,Zenit,Russia,CM,"AM, LW, ST, RM",9.6,9.0,24.7,-3.6,1.1,0.9,1.0,47.6,14.2,0.0
Andrej Kramarić,0.113,0.106,0.007,6.08,1991,30.0,Bundesliga,Hoffenheim,Croatia,ST,"AM, LW, CM",14.8,11.6,25.7,-22.6,0.6,0.4,1.7,43.9,14.8,0.0
Andrew,-0.023,-0.005,-0.018,1.09,2001,20.0,Primeira Liga,Gil Vicente FC,Brazil,GK,,5.4,5.2,23.1,-3.1,0.7,0.6,0.6,50.0,10.5,-2.0
Andrew Gravillon,-0.015,-0.023,0.008,2.73,1998,23.0,Ligue 1,Reims,Guadeloupe,CB,RB,6.7,8.1,23.0,-7.0,1.4,1.1,1.4,52.6,12.5,0.0
Andrew Hjulsager,0.004,0.0,0.004,1.69,1995,26.0,Belgian Pro League,Gent,Denmark,AM,"ST, CM, WB",15.9,11.9,29.2,-6.9,0.8,1.2,2.9,35.6,18.1,0.0
Andrew Omobamidele,0.001,0.017,-0.017,0.52,2002,19.0,Premier League,Norwich City,Ireland,CB,,8.7,9.5,21.3,1.0,1.2,1.2,0.9,45.1,13.1,0.0
Andrew Robertson,0.154,0.081,0.072,6.49,1994,27.0,"Premier League, UCL",Liverpool,Scotland,LB,,10.5,11.5,20.8,3.8,1.1,0.8,3.9,57.2,16.9,0.0
Andries Noppert,-0.065,-0.023,-0.042,1.2,1994,27.0,Eredivisie,Go Ahead Eagles,Netherlands,GK,,5.1,4.7,25.9,-4.1,0.5,0.5,0.8,56.0,12.1,-2.7
Andrija Luković,-0.048,-0.03,-0.019,0.91,1994,26.0,Primeira Liga,Belenenses SAD,Serbia,CM,LM,10.7,9.1,24.6,-6.5,1.5,1.0,2.8,47.3,15.2,0.0
Andrija Pavlović,-0.038,-0.013,-0.025,0.0,1993,27.0,UEL,Brøndby,Serbia,ST,,9.9,8.3,25.1,-6.1,0.9,0.9,1.1,46.0,13.9,0.0
Andriy Pyatov,0.007,0.002,0.004,0.0,1984,37.0,UCL,Shakhtar Donetsk,Ukraine,GK,,7.7,7.1,22.0,-3.1,0.9,0.8,1.0,51.3,12.0,3.0
Andriy Yarmolenko,0.044,0.04,0.005,0.54,1989,31.0,"Premier League, UEL",West Ham,Ukraine,RW,"ST, RM",11.6,10.9,24.0,0.9,0.8,0.9,1.1,50.0,14.5,0.0
Andros Townsend,-0.001,-0.001,0.001,2.01,1991,30.0,Premier League,Everton,England,CM,"RW, ST, LM, RM",13.5,11.1,28.5,-0.5,1.0,1.1,3.2,41.1,16.4,0.0
András Schäfer,0.01,0.002,0.008,0.36,1999,22.0,Bundesliga,Union Berlin,Hungary,CM,,10.3,9.8,23.3,-1.0,1.0,0.9,1.0,45.3,13.7,0.0
André Almeida,0.035,0.036,-0.001,1.33,1990,30.0,"UCL, Primeira Liga",Benfica,Portugal,RB,"CB, LM, RM",9.8,10.0,22.8,-5.1,0.9,1.2,1.2,52.2,14.7,0.0
André Amaro,-0.036,-0.002,-0.033,0.63,2002,18.0,Primeira Liga,Vitória,Portugal,CB,,7.1,7.6,19.8,-3.1,1.1,1.1,0.8,58.2,11.6,0.0
André André,-0.036,-0.027,-0.009,1.04,1989,31.0,Primeira Liga,Vitória,Portugal,LM,,11.4,11.3,21.5,-4.6,1.0,1.3,0.9,48.0,14.0,0.0
André Bukia,-0.082,-0.076,-0.006,1.97,1995,26.0,Primeira Liga,Arouca,DR Congo,RW,RM,13.3,11.0,33.4,-3.4,0.8,0.7,0.7,40.1,16.8,0.0
André Castro,-0.031,-0.006,-0.026,1.33,1988,33.0,"Primeira Liga, UEL",Braga,Portugal,CM,"DM, RM",9.7,9.5,21.7,-13.4,1.0,1.1,0.7,41.3,12.8,0.0
André Clóvis,-0.018,-0.016,-0.002,1.09,1997,23.0,Primeira Liga,Estoril,Brazil,ST,LW,10.5,7.1,26.3,-7.1,1.0,0.7,0.7,42.7,13.5,0.0
André Ferreira,0.013,-0.005,0.018,4.29,1996,25.0,Primeira Liga,Paços de Ferreira,Portugal,GK,,3.4,3.3,28.5,-3.1,0.4,0.4,0.4,57.9,10.5,-5.8
André Franco,-0.02,-0.02,-0.0,3.11,1998,23.0,Primeira Liga,Estoril,Portugal,AM,"DM, LM, RM, CM",15.1,10.7,27.9,-3.5,0.9,0.9,4.1,45.2,15.4,0.0
André Gomes,-0.004,0.001,-0.005,0.84,1993,28.0,Premier League,Everton,Portugal,CM,ST,12.5,9.5,25.0,-6.5,0.8,0.9,0.8,49.1,15.3,0.0
André Hahn,-0.033,-0.044,0.011,2.38,1990,30.0,Bundesliga,Augsburg,Germany,AM,"RW, ST, RM, CM, WB",10.5,7.5,32.5,6.7,0.8,1.0,0.5,46.1,14.1,0.0
André Horta,0.02,0.015,0.006,2.4,1996,24.0,"Primeira Liga, UEL",Braga,Portugal,CM,DM,16.5,15.2,18.5,-10.9,0.7,0.9,1.0,45.1,14.5,0.0
André Luis,-0.019,-0.016,-0.003,1.66,1994,27.0,Primeira Liga,Moreirense,Brazil,ST,"AM, LM",15.6,9.2,30.5,8.3,0.6,0.7,1.5,58.2,16.5,0.0
André Martins,-0.021,-0.003,-0.018,0.0,1990,31.0,UEL,Legia Warsaw,Portugal,DM,CM,10.3,9.6,21.6,-3.6,1.2,0.9,1.0,51.1,13.1,0.0
André Onana,-0.058,-0.037,-0.021,0.51,1996,25.0,"UCL, Eredivisie",Ajax,Cameroon,GK,,5.0,4.5,22.2,-3.1,0.7,0.6,0.8,48.7,10.3,3.2
André Ramalho,-0.036,-0.014,-0.022,1.88,1992,29.0,"UEL, Eredivisie",PSV,Brazil,CB,,4.9,9.8,16.6,2.3,1.3,0.8,0.7,55.1,11.2,0.0
André Silva,0.06,0.044,0.016,1.73,1995,25.0,"Bundesliga, UCL",RB Leipzig,Portugal,ST,,12.5,6.9,31.3,-7.8,0.4,0.6,0.4,40.0,15.2,0.0
André Silva,-0.021,-0.019,-0.002,2.54,1997,24.0,Primeira Liga,Arouca,Brazil,ST,RM,14.5,9.2,33.2,11.2,0.6,0.5,1.2,39.0,16.5,0.0
André Vidigal,-0.066,-0.054,-0.012,1.91,1998,22.0,Primeira Liga,Marítimo,Portugal,LW,"RB, ST, LM",12.2,9.3,29.7,-11.7,0.7,0.9,0.5,32.6,14.1,0.0
