Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Alexander Schwolow,-0.012,0.012,-0.024,3.78,1992,25.0,Bundesliga,Freiburg,Germany,GK,,3.7,3.4,31.1,-0.1,0.4,0.4,1.0,58.5,13.4,8.4
Alexander Søderlund,-0.023,-0.02,-0.004,0.44,1987,29.0,Ligue 1,Saint-Étienne,Norway,ST,RW,11.6,7.8,25.3,-2.5,1.1,1.0,0.9,43.6,12.8,0.0
Alexander Sørloth,0.017,0.017,-0.001,0.54,1995,21.0,Premier League,Crystal Palace,Norway,ST,LW,11.6,9.0,27.1,-2.1,1.0,1.1,0.9,49.4,14.2,0.0
Alexander Walke,0.018,-0.002,0.019,0.0,1983,34.0,UEL,RB Salzburg,Germany,GK,,4.9,4.6,25.9,0.4,0.6,0.6,0.8,52.5,9.8,-0.3
Alexandre Lacazette,0.125,0.121,0.004,5.14,1991,26.0,"Premier League, UEL",Arsenal,France,ST,LW,14.0,5.7,28.0,2.0,0.6,0.9,0.4,39.4,14.7,0.0
Alexandre Letellier,-0.013,0.0,-0.014,1.51,1990,26.0,Ligue 1,Angers,France,GK,,5.4,4.7,26.7,0.4,0.6,0.6,0.8,51.3,10.1,2.8
Alexandre Mendy,0.016,0.018,-0.002,1.2,1994,23.0,Ligue 1,Bordeaux,Guinea-Bissau,ST,,9.7,6.9,26.3,0.3,0.8,0.9,0.7,43.5,12.6,0.0
Alexandre Oukidja,-0.044,0.002,-0.045,1.54,1988,29.0,Ligue 1,Strasbourg,Algeria,GK,,5.0,4.4,30.6,0.4,0.6,0.5,0.5,55.7,11.7,1.8
Alexandru Chipciu,-0.028,-0.022,-0.005,1.11,1989,28.0,"UCL, Belgian Pro League",Anderlecht,Romania,RW,"AM, RB",10.7,9.6,27.9,-7.0,1.4,1.4,1.5,49.2,14.9,0.0
Alexandru Epureanu,0.007,0.003,0.003,0.0,1986,30.0,UEL,Başakşehir,Moldova,CB,,9.4,9.0,18.6,-1.1,1.2,1.1,0.8,52.9,12.1,0.0
Alexandru Maxim,-0.016,-0.017,0.001,1.21,1990,27.0,Bundesliga,Mainz 05,Romania,AM,"DM, LM, RM, CM",12.9,12.2,27.5,2.7,1.0,1.3,3.9,33.0,16.7,0.0
Alexei Rios,-0.011,-0.005,-0.006,0.0,1987,30.0,UEL,BATE Borisov,Belarus,RB,,8.4,8.3,24.2,1.8,1.5,1.2,2.6,47.1,13.2,0.0
Alexis,-0.004,-0.002,-0.002,2.96,1985,31.0,La Liga,Deportivo Alavés,Spain,CB,"LB, RB",5.7,6.3,22.4,-0.6,1.3,1.1,1.0,55.9,10.0,0.0
Alexis Blin,-0.038,-0.021,-0.017,2.08,1996,20.0,Ligue 1,Toulouse,France,CM,"DM, LM",8.3,9.0,23.1,1.3,1.4,1.6,0.4,48.6,11.7,0.0
Alexis De Sart,-0.059,-0.047,-0.013,2.46,1996,20.0,Belgian Pro League,Sint-Truiden,Belgium,AM,"DM, ST, RM, CM",10.2,9.0,31.3,-4.0,1.1,1.2,1.1,45.1,12.7,0.0
Alexis Saelemaekers,-0.013,-0.015,0.002,0.79,1999,18.0,Belgian Pro League,Anderlecht,Belgium,WB,RM,9.5,9.2,24.5,-0.6,1.3,2.1,0.7,48.9,14.2,0.0
Alexis Sánchez,0.117,0.112,0.006,5.8,1988,28.0,"Premier League, UCL","Manchester United, Arsenal",Chile,AM,"RW, LW, ST",21.8,13.0,32.3,-0.8,1.0,1.1,3.5,42.0,23.2,0.0
Aleš Hruška,0.017,0.015,0.002,0.0,1985,31.0,UEL,Viktoria Plzeň,Czechia,GK,,5.2,5.2,26.1,0.4,0.9,0.7,0.9,53.6,11.5,-4.6
Aleš Čermák,0.029,0.031,-0.002,0.0,1994,22.0,UEL,Viktoria Plzeň,Czechia,AM,,9.6,9.5,23.8,4.1,1.1,1.2,1.6,44.8,13.5,0.0
Alfie Mawson,0.002,0.012,-0.009,4.79,1994,23.0,Premier League,Swansea City,England,CB,,4.9,7.4,18.8,0.8,1.1,0.8,0.3,60.9,10.1,0.0
Alfonso Pedraza,-0.014,-0.008,-0.006,3.12,1996,21.0,La Liga,Deportivo Alavés,Spain,LW,"LB, LM",13.2,13.1,32.4,1.2,1.3,1.5,0.7,47.0,14.8,0.0
Alfred Duncan,-0.027,-0.026,-0.002,2.29,1993,24.0,Serie A,Sassuolo,Ghana,CM,"RM, LM",13.2,11.9,29.8,-8.7,1.1,1.4,0.6,44.1,15.5,0.0
Alfred Gomis,-0.029,0.005,-0.034,2.64,1993,23.0,Serie A,SPAL,Senegal,GK,,4.1,3.5,31.8,0.4,0.5,0.4,0.4,55.7,11.9,-3.9
Alfreð Finnbogason,0.067,0.062,0.005,3.45,1989,28.0,Bundesliga,Augsburg,Iceland,ST,,15.1,8.5,30.8,2.4,1.0,0.9,0.8,30.7,15.0,0.0
Alhaji Gero,-0.011,-0.005,-0.006,0.0,1993,23.0,UEL,Östersund,Nigeria,ST,LM,9.5,7.6,28.7,1.3,1.2,1.0,0.9,50.8,14.2,0.0
Alhassan Wakaso,-0.016,-0.013,-0.003,0.0,1992,25.0,UEL,Vitória,Ghana,CM,,7.9,8.2,22.2,0.4,1.6,1.2,0.8,51.0,11.9,0.0
Ali Adnan Kadhim,0.002,-0.01,0.012,2.34,1993,23.0,Serie A,Udinese,Iraq,WB,"LB, RB, LW",9.6,8.8,27.4,-2.1,2.0,1.7,2.2,56.9,15.8,0.0
Ali Sowe,-0.022,-0.016,-0.007,0.0,1994,23.0,UEL,Skënderbeu Korçë,Gambia,ST,,10.3,8.7,25.7,3.6,0.9,0.9,0.8,40.2,13.0,0.0
Ali Turan,-0.039,-0.011,-0.028,0.0,1983,33.0,UEL,Konyaspor,Turkey,CB,,8.8,9.6,21.9,0.4,1.2,1.1,0.9,51.1,12.0,0.0
Alin Toșca,-0.019,0.005,-0.023,1.98,1992,25.0,Serie A,"Benevento, Real Betis",Romania,CB,LB,6.2,9.2,16.8,-1.1,1.2,1.1,0.8,60.9,10.3,0.0
Alisson,0.087,0.032,0.055,6.81,1992,24.0,"UCL, Serie A",Roma,Brazil,GK,,1.9,1.6,18.7,0.4,0.3,0.3,0.3,59.4,6.6,-8.7
Allan,0.079,0.055,0.024,5.67,1991,26.0,"UCL, Serie A",Napoli,Brazil,CM,"LM, RM",10.8,9.3,20.7,0.3,1.0,2.0,0.3,38.5,13.6,0.0
Allan Nyom,-0.014,-0.001,-0.013,2.96,1988,29.0,Premier League,West Bromwich Albion,Cameroon,RB,"LB, CB, WB",8.3,8.8,25.6,-0.1,1.2,1.5,1.4,51.3,13.5,0.0
Allan Saint-Maximin,0.011,0.02,-0.009,3.33,1997,20.0,"UEL, Ligue 1","Nice, Monaco",France,RW,"AM, DM, LW, RM",16.6,14.4,31.9,1.9,0.7,0.8,0.4,43.9,17.3,0.0
Allan,-0.018,-0.01,-0.007,0.0,1997,20.0,UEL,Apollon Limassol,Brazil,CM,,9.8,9.3,22.6,-0.6,1.1,1.4,1.2,46.7,12.9,0.0
Almamy Touré,0.023,0.029,-0.006,1.95,1996,21.0,"UCL, Ligue 1",Monaco,Mali,RB,,10.6,9.7,26.5,3.3,1.4,1.7,0.8,57.8,14.3,0.0
Alois Confais,-0.043,-0.013,-0.03,0.65,1996,20.0,Ligue 1,Troyes,France,DM,"RB, CM",8.2,8.9,22.5,-0.1,1.0,1.1,0.8,48.2,11.7,0.0
Alparslan Erdem,-0.0,0.0,-0.0,0.0,1988,28.0,UEL,Başakşehir,Turkey,LB,,9.5,9.9,23.0,-0.1,1.4,1.3,1.0,47.7,13.3,0.0
Alphonse Areola,0.113,0.013,0.101,6.87,1993,24.0,"UCL, Ligue 1",Paris Saint-Germain,France,GK,,1.7,1.7,14.4,0.4,0.3,0.3,0.3,60.2,4.6,-2.4
Aly Keita,0.005,0.004,0.001,0.0,1986,30.0,UEL,Östersund,Guinea,GK,,5.9,5.7,24.6,0.4,0.8,0.7,0.8,50.0,11.5,-5.4
Alyaksandr Valadzko,-0.009,0.003,-0.012,0.0,1986,31.0,UEL,BATE Borisov,Belarus,DM,,8.8,8.7,22.6,-2.1,1.5,1.3,1.0,50.0,12.4,0.0
Amadou Diawara,0.05,0.027,0.023,1.16,1997,20.0,"UCL, Serie A",Napoli,Guinea,CM,,7.4,7.5,15.2,3.8,1.3,1.2,0.6,45.0,11.0,0.0
Amadou Haidara,-0.012,-0.019,0.006,0.0,1998,19.0,UEL,RB Salzburg,Mali,CM,"LM, RM",10.6,10.7,26.9,6.1,1.4,1.9,0.6,48.6,13.8,0.0
Amara Baby,-0.026,-0.027,0.001,3.0,1989,28.0,Belgian Pro League,Charleroi,Senegal,LW,"LM, RM",12.8,12.4,35.3,1.1,1.1,1.5,0.4,56.1,17.5,0.0
Amath,-0.029,-0.033,0.004,3.34,1996,21.0,La Liga,Getafe,Senegal,LW,"LM, ST, RM",12.8,10.0,33.8,-5.4,1.2,1.6,0.3,36.7,13.5,0.0
Amato Ciciretti,0.002,0.001,0.001,1.13,1993,23.0,Serie A,Benevento,Italy,CM,AM,15.6,10.6,26.2,2.2,1.0,1.1,3.1,39.5,16.1,0.0
Ambroise Oyongo,-0.007,-0.005,-0.002,0.26,1991,26.0,Ligue 1,Montpellier,Cameroon,WB,,9.7,9.4,24.9,0.4,1.5,1.1,1.0,45.7,13.6,0.0
Amine Benchaib,-0.049,-0.039,-0.01,1.04,1998,19.0,Belgian Pro League,Lokeren,Morocco,AM,"LW, ST, CM",12.9,9.7,25.8,1.3,1.0,1.2,1.0,44.7,14.2,0.0
Amine Harit,0.017,0.009,0.008,3.09,1997,20.0,Bundesliga,Schalke 04,Morocco,CM,"AM, RW, LW, ST",18.4,13.4,25.9,-3.2,1.0,1.2,0.4,46.3,15.7,0.0
Amine Khammas,-0.031,-0.011,-0.02,0.56,1999,18.0,Belgian Pro League,Genk,Morocco,LB,LM,10.3,9.4,22.3,0.4,1.1,1.4,1.0,54.3,12.9,0.0
Amir Abrashi,-0.014,-0.032,0.018,1.08,1990,27.0,Bundesliga,Freiburg,Albania,CM,DM,9.2,9.8,24.0,-0.6,1.7,2.4,0.7,50.0,13.4,0.0
Anaitz Arbilla,0.031,0.007,0.023,3.91,1987,30.0,La Liga,Eibar,Spain,CB,RB,8.2,11.5,20.3,6.1,2.4,1.1,1.6,53.8,12.0,0.0
Anastasios Bakasetas,-0.019,-0.016,-0.002,0.0,1993,24.0,UEL,AEK Athens,Greece,LW,RW,11.7,8.9,23.9,-1.6,1.2,1.4,2.2,47.4,14.0,0.0
Anastasios Donis,0.023,0.032,-0.009,1.47,1996,20.0,Bundesliga,Stuttgart,Greece,AM,"RW, ST",14.8,11.4,28.6,-9.5,1.1,1.4,1.3,44.5,15.2,0.0
Ander Capa,0.001,-0.012,0.012,3.12,1992,25.0,La Liga,Eibar,Spain,RB,RW,9.4,13.5,27.6,-0.6,1.8,1.4,0.5,60.1,15.7,0.0
Ander Herrera,0.065,0.038,0.028,2.38,1989,27.0,"Premier League, UCL",Manchester United,Spain,CM,"AM, DM, RM",8.8,9.5,16.6,-2.1,2.1,1.9,0.5,48.4,12.9,0.0
Ander Iturraspe,0.011,0.006,0.005,2.8,1989,28.0,"La Liga, UEL",Athletic Bilbao,Spain,DM,CM,9.6,11.2,21.1,-0.6,1.7,1.4,3.0,54.9,13.4,0.0
Anders Konradsen,-0.015,-0.001,-0.014,0.0,1990,27.0,UEL,Rosenborg,Norway,LM,,9.1,9.2,23.6,4.3,1.2,1.1,1.0,51.1,13.1,0.0
Anders Trondsen,-0.048,-0.015,-0.033,0.0,1995,22.0,UEL,Rosenborg,Norway,CM,LM,9.4,9.5,22.4,-0.1,1.2,1.3,1.2,46.7,12.2,0.0
Anderson Esiti,-0.014,-0.023,0.009,2.56,1994,23.0,Belgian Pro League,Gent,Nigeria,DM,CM,7.5,8.4,19.8,-1.6,2.1,1.9,0.5,57.0,11.2,0.0
Andile Jali,-0.043,-0.017,-0.025,1.92,1990,27.0,Belgian Pro League,Oostende,South Africa,CM,DM,13.6,14.4,22.7,-1.1,1.8,2.0,0.6,46.7,14.1,0.0
Andoni Gorosabel,0.051,0.047,0.004,0.13,1996,20.0,"La Liga, UEL",Real Sociedad,Spain,RB,,10.0,10.0,20.5,0.4,1.5,1.1,0.9,52.2,12.7,0.0
Andre Gray,0.028,0.037,-0.009,2.39,1991,26.0,Premier League,Watford,Jamaica,ST,RW,10.0,6.2,29.1,-6.1,0.7,0.6,0.6,34.1,12.1,0.0
Andre-Frank Zambo Anguissa,0.043,0.032,0.011,4.17,1995,21.0,"UEL, Ligue 1",Marseille,Cameroon,DM,"AM, CM",11.5,10.8,18.1,-8.7,2.3,2.1,0.3,59.3,14.1,0.0
Andrea Barberis,-0.05,-0.034,-0.016,3.07,1993,23.0,Serie A,Crotone,Italy,CM,"DM, RM",10.0,8.7,27.3,2.7,1.6,1.3,3.5,45.8,12.8,0.0
Andrea Barzagli,0.102,0.031,0.071,3.12,1981,36.0,"UCL, Serie A",Juventus,Italy,CB,RB,4.5,8.5,12.3,0.4,1.4,1.2,0.6,52.7,9.1,0.0
Andrea Belotti,0.021,0.019,0.001,4.14,1993,23.0,Serie A,Torino,Italy,ST,,14.9,6.1,31.7,4.1,0.5,1.0,0.4,44.4,15.0,0.0
Andrea Bertolacci,0.001,-0.021,0.022,4.03,1991,26.0,Serie A,Genoa,Italy,CM,DM,10.3,12.5,22.6,0.8,1.5,1.7,0.7,53.0,14.4,0.0
Andrea Consigli,-0.012,0.008,-0.02,4.31,1987,30.0,Serie A,Sassuolo,Italy,GK,,2.9,2.5,26.9,0.4,0.3,0.3,0.4,59.8,9.1,6.6
Andrea Cossu,0.004,-0.002,0.005,0.34,1980,37.0,Serie A,Cagliari,Italy,ST,"AM, CM",10.2,8.7,26.2,-0.1,1.2,1.0,1.6,48.8,14.6,0.0
Andrea Costa,-0.012,0.005,-0.017,1.79,1986,31.0,Serie A,Benevento,Italy,CB,,6.1,8.6,21.3,-5.7,2.0,1.1,0.5,52.3,11.8,0.0
Andrea Danzi,0.0,-0.004,0.004,0.55,1999,18.0,Serie A,Hellas Verona,Italy,CM,DM,9.1,9.0,20.8,0.4,1.2,1.2,0.9,50.0,11.5,0.0
Andrea Masiello,0.105,0.042,0.063,5.93,1986,31.0,"Serie A, UEL",Atalanta,Italy,CB,,5.6,8.0,16.1,1.1,2.0,1.3,0.5,59.6,9.9,0.0
Andrea Nalini,-0.016,-0.017,0.001,2.07,1990,27.0,Serie A,Crotone,Italy,LW,"ST, LM, RM, WB",13.1,9.6,30.9,-4.8,1.0,1.6,0.5,42.6,14.9,0.0
Andrea Petagna,0.036,0.03,0.006,2.68,1995,22.0,"Serie A, UEL",Atalanta,Italy,ST,,14.3,8.0,32.4,-4.1,0.6,0.5,0.4,46.1,15.7,0.0
Andrea Poli,-0.015,-0.01,-0.005,3.25,1989,27.0,Serie A,Bologna,Italy,CM,"DM, LM, RM",10.3,9.1,17.4,-1.9,1.6,1.8,0.4,31.4,10.9,0.0
Andrea Raggi,-0.01,-0.016,0.007,2.11,1984,33.0,"UCL, Ligue 1",Monaco,Italy,LB,"CB, RB",5.2,6.9,24.6,1.3,1.6,0.8,0.6,49.3,11.8,0.0
Andrea Ranocchia,0.029,0.024,0.005,1.01,1988,29.0,Serie A,Inter Milan,Italy,CB,,6.5,7.1,18.6,6.1,1.4,1.0,0.8,64.5,10.5,0.0
Andreas Beck,0.011,-0.018,0.03,2.82,1987,30.0,Bundesliga,Stuttgart,Germany,RB,WB,9.6,10.1,27.1,3.8,1.1,1.5,1.1,51.6,16.6,0.0
Andreas Christensen,0.113,0.044,0.069,4.69,1996,21.0,"Premier League, UCL",Chelsea,Denmark,CB,,4.4,6.1,11.1,-6.2,1.6,0.8,0.4,60.5,7.4,0.0
Andreas Cornelius,0.047,0.043,0.004,1.63,1993,24.0,"Serie A, UEL",Atalanta,Denmark,ST,"AM, CM",13.3,7.2,30.7,4.0,0.7,0.8,0.6,51.0,15.9,0.0
Andreas Pereira,0.028,0.026,0.002,1.73,1996,21.0,La Liga,Valencia,Brazil,ST,"LM, RM",12.1,11.5,30.2,1.3,1.1,1.3,1.2,50.8,15.7,0.0
Andreas Ulmer,0.0,-0.012,0.012,0.0,1985,31.0,UEL,RB Salzburg,Austria,LB,,7.1,11.8,27.1,0.4,1.2,1.4,1.9,48.5,14.5,0.0
Andrei Girotto,-0.003,-0.013,0.01,2.08,1992,25.0,Ligue 1,Nantes,Brazil,CM,"DM, LM, RM",11.3,9.8,22.6,-1.5,1.1,1.9,0.7,55.2,12.9,0.0
Andrei Vlad,-0.032,-0.004,-0.028,0.0,1999,18.0,UEL,FCSB,Romania,GK,,7.3,7.2,23.3,0.4,1.0,0.9,0.9,52.5,11.1,2.5
Andrej Kramarić,0.088,0.09,-0.002,4.59,1991,26.0,"Bundesliga, UEL",Hoffenheim,Croatia,ST,"RW, CM",14.3,11.4,28.7,5.7,0.6,0.6,3.5,39.5,16.8,0.0
Andrej Prskalo,-0.01,0.0,-0.01,0.0,1987,30.0,UEL,Rijeka,Croatia,GK,,8.2,7.5,25.7,0.4,1.0,1.0,1.0,52.5,12.7,3.1
Andreu Fontàs,-0.0,0.023,-0.023,1.23,1989,27.0,La Liga,Celta Vigo,Spain,CB,,7.4,7.9,17.2,-0.1,1.3,1.1,0.7,46.8,11.0,0.0
Andrew Robertson,0.117,0.069,0.049,4.43,1994,23.0,"Premier League, UCL",Liverpool,Scotland,LB,WB,8.5,10.9,19.2,1.8,1.2,0.9,0.8,52.7,13.3,0.0
Andrew Surman,0.018,0.014,0.004,2.82,1986,30.0,Premier League,Bournemouth,England,CM,DM,10.0,10.7,19.5,4.1,1.0,0.9,0.9,44.8,11.9,0.0
Andrey Galabinov,0.003,0.0,0.003,1.59,1988,28.0,Serie A,Genoa,Bulgaria,ST,,10.5,7.2,31.4,-3.6,0.7,0.8,0.8,47.4,15.7,0.0
Andrey Lunyov,-0.012,0.006,-0.018,0.0,1991,25.0,UEL,Zenit,Russia,GK,,6.2,6.2,24.4,0.4,0.8,0.7,0.8,51.2,11.2,-6.5
Andrey Yeshchenko,-0.002,-0.001,-0.001,0.0,1984,33.0,UCL,Spartak Moscow,Russia,RB,WB,10.5,9.6,22.8,-0.6,1.3,1.9,0.8,45.7,13.7,0.0
Andrija Balić,-0.006,-0.01,0.004,1.45,1997,19.0,Serie A,Udinese,Croatia,CM,"AM, DM",11.2,9.7,23.5,-3.5,1.4,1.0,2.1,50.0,13.8,0.0
Andrija Pavlović,-0.021,-0.02,-0.001,0.0,1993,23.0,UEL,FC Copenhagen,Serbia,ST,,9.7,7.8,26.3,-1.6,1.1,1.0,0.9,51.1,13.7,0.0
Andrija Živković,-0.034,-0.025,-0.009,0.0,1996,21.0,UCL,Benfica,Serbia,RW,LM,12.3,10.4,24.6,-0.6,1.0,1.1,2.6,50.0,14.7,0.0
Andriy Lunin,-0.002,-0.0,-0.002,0.0,1999,18.0,UEL,Zorya Luhansk,Ukraine,GK,,6.7,6.4,28.0,0.4,0.9,0.8,0.9,53.6,12.9,-2.1
Andriy Pyatov,-0.004,0.018,-0.021,0.0,1984,33.0,UCL,Shakhtar Donetsk,Ukraine,GK,,6.2,5.8,24.5,0.4,0.8,0.8,0.7,51.3,12.7,-5.8
Andriy Yarmolenko,0.046,0.042,0.004,1.79,1989,27.0,"Bundesliga, UCL",Borussia Dortmund,Ukraine,RW,"AM, ST, LM, RM",16.2,9.7,28.1,-4.4,0.9,1.3,1.2,44.7,17.2,0.0
Andros Townsend,0.018,0.02,-0.001,4.75,1991,26.0,Premier League,Crystal Palace,England,ST,"RW, LM, RM",16.1,12.7,30.9,-4.0,1.1,1.1,2.8,40.9,16.6,0.0
André Almeida,-0.027,-0.02,-0.008,0.0,1990,26.0,UCL,Benfica,Portugal,RB,,9.0,10.8,22.3,-0.1,1.3,1.2,1.5,56.4,14.0,0.0
André Almeida Pinto,-0.02,-0.013,-0.007,0.0,1989,27.0,UEL,Sporting CP,Portugal,CB,,7.0,6.9,20.1,-2.1,1.5,1.0,0.8,56.3,11.1,0.0
André André,-0.03,-0.021,-0.009,0.0,1989,27.0,UCL,Porto,Portugal,AM,,8.7,9.0,23.2,-2.5,1.1,1.2,1.0,47.8,12.9,0.0
André Ayew,0.005,0.011,-0.005,2.62,1989,27.0,Premier League,"Swansea City, West Ham",Ghana,AM,"RW, LW, ST, RM",10.6,8.5,26.3,-5.4,0.8,1.3,0.7,35.4,12.8,0.0
André Carrillo,-0.002,0.016,-0.018,2.1,1991,26.0,Premier League,Watford,Peru,RW,"AM, RM",16.0,12.3,29.6,-5.5,1.1,1.4,0.7,35.3,16.7,0.0
André Gomes,0.023,0.015,0.007,0.99,1993,24.0,"La Liga, UCL",Barcelona,Portugal,CM,"DM, RM, LM",9.6,9.6,21.9,-3.0,1.0,1.6,0.7,53.2,12.9,0.0
André Hahn,-0.021,-0.025,0.003,1.66,1990,26.0,Bundesliga,Hamburger SV,Germany,RW,"AM, ST, RM, CM",10.1,7.3,33.6,-1.8,1.0,1.5,0.7,46.2,15.9,0.0
André Hansen,-0.051,0.004,-0.055,0.0,1989,27.0,UEL,Rosenborg,Norway,GK,,7.1,6.5,25.2,0.4,0.8,0.8,1.1,50.0,12.5,-0.6
André Horta,-0.015,-0.009,-0.006,0.0,1996,20.0,UEL,Braga,Portugal,AM,,11.8,10.4,22.8,-0.1,1.0,1.0,1.9,47.6,13.4,0.0
André Ramalho,-0.002,0.003,-0.005,0.05,1992,25.0,"Bundesliga, UEL","Bayer Leverkusen, RB Salzburg",Brazil,CB,WB,6.8,8.7,20.8,-1.6,1.8,1.4,0.7,53.1,11.7,0.0
André Schembri,-0.041,-0.021,-0.02,0.0,1986,31.0,UEL,Apollon Limassol,Malta,LW,,9.9,7.9,25.9,4.3,1.2,1.0,0.9,50.0,12.9,0.0
André Schürrle,0.044,0.044,0.001,2.12,1990,26.0,"Bundesliga, UEL",Borussia Dortmund,Germany,LW,"AM, RW, ST",12.0,10.4,28.4,-9.8,1.0,1.4,1.4,44.3,16.2,0.0
André Silva,0.032,0.022,0.009,0.15,1995,21.0,"Serie A, UEL",AC Milan,Portugal,ST,,13.4,8.2,28.6,5.1,0.8,0.7,0.5,43.0,16.0,0.0
André Simões,-0.012,-0.016,0.004,0.0,1989,27.0,UEL,AEK Athens,Portugal,CM,DM,9.1,9.2,20.9,-1.6,1.5,1.4,0.7,43.1,12.4,0.0
Andrés Fernández,0.019,0.017,0.002,0.34,1986,30.0,La Liga,Villarreal,Spain,GK,,7.9,7.6,24.4,0.4,1.0,1.0,1.0,52.5,12.4,2.0
Andrés Guardado,0.01,0.016,-0.007,3.33,1986,30.0,La Liga,Real Betis,Mexico,CM,"DM, LM, RM",13.5,12.2,20.4,-2.9,1.1,1.2,2.1,49.3,15.0,0.0
Andrés Iniesta,0.055,0.052,0.003,3.29,1984,33.0,"La Liga, UCL",Barcelona,Spain,LM,RM,11.4,15.0,17.6,0.4,0.9,1.2,0.4,43.9,13.7,0.0
Andrés Prieto,-0.034,0.01,-0.045,0.41,1993,23.0,La Liga,Málaga,Spain,GK,,8.2,7.4,27.7,0.4,0.9,0.9,0.9,51.3,13.1,-0.3
Andy Carroll,0.035,0.034,0.0,1.24,1989,28.0,Premier League,West Ham,England,ST,WB,11.5,7.6,28.8,5.8,0.9,0.9,0.8,58.1,15.3,0.0
Andy Delort,-0.011,-0.008,-0.003,3.03,1991,25.0,Ligue 1,Toulouse,Algeria,ST,"RW, LW, RM",14.5,7.2,37.6,-12.1,0.7,0.7,2.4,49.6,18.1,0.0
Andy Kawaya,-0.037,-0.034,-0.003,0.49,1996,20.0,Belgian Pro League,Mechelen,Belgium,LW,"RW, RB, RM",9.7,9.3,26.9,-1.6,1.1,1.2,1.3,44.1,14.3,0.0
Andy King,0.009,0.02,-0.011,1.82,1988,28.0,Premier League,"Leicester City, Swansea City",Wales,CM,"DM, ST",9.0,8.8,21.5,7.3,1.1,1.2,0.6,50.7,11.6,0.0
Andy Najar,-0.028,-0.015,-0.014,0.39,1993,24.0,"UCL, Belgian Pro League",Anderlecht,Honduras,WB,"LB, RB, RM",11.1,10.4,24.2,0.4,1.4,1.5,0.9,54.3,14.1,0.0
Angelo Fulgini,-0.01,0.001,-0.011,2.01,1996,20.0,Ligue 1,Angers,France,CM,"AM, LM, RM",13.0,10.5,27.8,-0.1,1.3,0.9,3.5,34.7,16.1,0.0
Angelo Ogbonna,-0.048,-0.0,-0.048,2.94,1988,29.0,Premier League,West Ham,Italy,CB,,5.5,5.4,18.8,1.8,1.8,0.9,0.5,52.1,8.6,0.0
Angelo da Costa Júnior,0.016,0.017,-0.001,0.54,1983,33.0,Serie A,Bologna,Brazil,GK,,7.6,7.3,24.1,0.4,0.9,0.9,0.9,50.0,12.3,0.2
Anicet Abel,-0.018,-0.017,-0.001,0.0,1990,27.0,UEL,Ludogorets,Madagascar,DM,,9.5,8.8,22.8,-3.0,1.6,1.6,0.7,51.6,12.7,0.0
Ante Budimir,0.003,-0.009,0.012,2.24,1991,26.0,Serie A,Crotone,Croatia,ST,,12.8,7.9,32.1,3.1,0.7,1.2,0.9,46.3,15.1,0.0
Ante Kulušić,-0.003,-0.002,-0.001,0.0,1986,31.0,UEL,Sheriff Tiraspol,Croatia,CB,,7.8,7.9,22.4,-0.1,2.0,1.3,0.8,55.3,11.4,0.0
Ante Rebić,0.013,0.001,0.012,2.61,1993,23.0,Bundesliga,Eintracht Frankfurt,Croatia,ST,"AM, LW",16.7,10.6,36.1,5.6,0.7,1.5,0.9,40.1,17.9,0.0
Anthony Gonçalves,-0.037,-0.032,-0.005,1.93,1986,31.0,Ligue 1,Strasbourg,France,CM,"RW, RB, ST, RM",11.9,11.7,29.7,-6.2,1.3,1.5,2.1,45.8,15.8,0.0
Anthony Knockaert,0.027,0.014,0.013,3.85,1991,25.0,Premier League,Brighton,France,RW,"RM, LW",15.6,14.1,25.5,-4.2,1.0,1.1,1.8,47.3,15.5,0.0
Anthony Limbombe,0.055,0.056,-0.001,4.67,1994,23.0,Belgian Pro League,Club Brugge,Belgium,WB,"LB, LW, LM",12.4,12.3,22.5,10.9,1.2,1.2,0.5,44.2,15.1,0.0
Anthony Lopes,0.06,-0.001,0.061,5.64,1990,26.0,"UEL, Ligue 1",Lyon,Portugal,GK,,2.2,1.9,22.4,0.4,0.3,0.3,0.8,58.5,7.3,-5.6
Anthony Lozano,0.017,0.018,-0.001,0.71,1993,24.0,La Liga,Girona,Honduras,ST,AM,10.0,9.9,26.7,-1.5,1.1,1.2,0.8,50.6,14.2,0.0
Anthony Martial,0.121,0.135,-0.015,3.64,1995,21.0,"Premier League, UCL",Manchester United,France,LW,"RW, ST",18.4,12.1,29.1,2.8,0.6,0.9,0.8,42.9,18.1,0.0
Anthony Nwakaeme,0.007,0.008,-0.002,0.0,1989,28.0,UEL,Be'er Sheva,Nigeria,LW,ST,13.0,10.4,25.8,-0.6,1.1,1.2,0.9,53.3,15.5,0.0
Anthony Ujah,-0.009,-0.011,0.002,0.27,1990,26.0,Bundesliga,Mainz 05,Nigeria,ST,,11.3,8.2,25.8,-2.1,1.0,1.2,1.0,49.2,14.0,0.0
Anthony Van Loo,-0.032,-0.013,-0.019,0.91,1988,28.0,Belgian Pro League,Kortrijk,Belgium,RB,,9.4,8.1,22.6,0.4,1.4,1.2,0.9,48.9,11.5,0.0
