,player_id,player_name,team_name,vaep_value,offensive_value,defensive_value,count,minutes_played,vaep_rating,offensive_rating,defensive_rating
1661,341525.0,Ibañez,Roma,4.966385848354548,4.995383639005013,-0.028997790650464594,2735,3086,0.14483950951131216,0.14568520010059985,-0.0008456905892876907
1662,342059.0,Kingsley Schindler,FC Koln,-0.7304914959338493,-0.324266634600237,-0.40622486133361235,859,1209,-0.05437901954842551,-0.02413895542929804,-0.03024006411912747
1663,342498.0,Iké Ugbo,Troyes,0.8256154278642498,1.0163708330364898,-0.19075540517224,308,989,0.07513183873385489,0.09249077348158148,-0.017358934747726592
1664,342499.0,Ethan Pinnock,Brentford,3.813581237307517,4.011484042392112,-0.19790280508459546,1843,2990,0.11479007068818613,0.12074701130946157,-0.005956940621275449
1665,342540.0,Nicolas Cozza,Montpellier,2.061169763444923,2.7765014832257293,-0.7153317197808065,1032,1506,0.12317747590308303,0.16592638345970495,-0.0427489075566219
1666,342540.0,Nicolas Cozza,Wolfsburg,0.011258713842835277,0.0445641337428242,-0.03330541989998892,75,1506,0.000672831504551909,0.0026631952435950713,-0.0019903637390431624
1667,342542.0,Ibrahima Niane,Angers,-1.4210443138726987,-1.207542973861564,-0.21350134001113474,509,1199,-0.10666721288452284,-0.0906412574208013,-0.016025955463721542
1668,342548.0,Dan-Axel Zagadou,Stuttgart,-1.5032337416196242,0.5101981012267061,-2.0134318428463303,1495,1374,-0.09846509224582692,0.03341908960000258,-0.13188418184582948
1669,342550.0,Nuno da Costa,Auxerre,1.217238281155005,1.9519835822866298,-0.7347453011316247,1129,2102,0.05211771898380136,0.08357684224823819,-0.03145912326443683
1670,342563.0,Joe Willock,Newcastle,2.748403715202585,3.244831769668963,-0.49642805446637794,1814,2746,0.090078781634462,0.10634918400226025,-0.016270402367798257
1671,342564.0,Reiss Nelson,Arsenal,2.821787157205865,2.943549930809997,-0.12176277360413224,227,275,0.9234939787219194,0.9633436137196354,-0.039849634997716
1672,342570.0,Rominigue Kouamé,Troyes,1.5894429464824498,1.4529997797799297,0.1364431667025201,2666,2741,0.052188932938132246,0.04770885814673246,0.004480074791399785
1673,342571.0,Samuel Moutoussamy,Nantes,1.6112502983014565,0.785342022893019,0.8259082754084375,2191,2570,0.0564251077226191,0.02750224982893841,0.028922857893680688
1674,342811.0,Sean Longstaff,Newcastle,-0.0063094954628031275,0.032979324915912045,-0.03928882037871517,1758,2781,-0.0002041907916764766,0.0010672920684761179,-0.0012714828601525945
1675,342830.0,Ryan Yates,Nottingham Forest,-1.9111355972418096,-1.7027205284684896,-0.20841506877331994,992,1999,-0.08604412393785035,-0.07666075415816112,-0.009383369779689243
1676,342842.0,Chris Mepham,Bournemouth,1.205073239223566,1.3843533536419272,-0.17928011441836134,1698,2415,0.044909561710195,0.05159080821025816,-0.006681246500063155
1678,342868.0,Siriki Dembélé,Auxerre,0.6180548670203425,0.5718211649185978,0.04623370210174471,267,560,0.09933024648541218,0.09189983007620321,0.007430416409208972
1679,342868.0,Siriki Dembélé,Bournemouth,0.12046455958625302,0.13275207072729245,-0.012287511141039431,102,560,0.019360375647790664,0.021335154224029144,-0.00197477857623848
1680,342877.0,Joe Aribo,Southampton,-0.33899770624702796,-0.20920939760981128,-0.1297883086372167,709,1313,-0.023236704921730782,-0.014340324283993157,-0.008896380637737625
1681,343308.0,Teun Koopmeiners,Atalanta,11.968486382429194,12.956679216854912,-0.9881928344257176,2476,2891,0.37259210460692754,0.4033556311023667,-0.03076352649543915
1682,343317.0,Jeff Chabot,FC Koln,0.045084326760843396,1.0264933004509658,-0.9814089736901224,1834,1932,0.002100201557182146,0.047818010890572936,-0.04571780933339079
