player,team,rating,season
Jayden Braaf,Udinese,6.85,20-21
Kastriot Dermaku,Parma,6.85,20-21
Antonio Mirante,Roma,6.85,20-21
Rafael Tolói,Atalanta,6.85,20-21
Federico Bernardeschi,Juventus,6.85,20-21
Arkadiusz Reca,Crotone,6.85,20-21
Pierre Kalulu,Milan,6.85,20-21
Edin Džeko,Roma,6.84,20-21
Armando Izzo,Torino,6.84,20-21
Yordan Osorio,Parma,6.84,20-21
Emmanuel Gyasi,Spezia,6.84,20-21
Miguel Veloso,Hellas Verona,6.84,20-21
Gianluca Caprari,Benevento,6.84,20-21
Gastón Ramírez,Sampdoria,6.84,20-21
Javier Pastore,Roma,6.84,20-21
Mert Çetin,Hellas Verona,6.84,20-21
Giangiacomo Magnani,Hellas Verona,6.84,20-21
Jasmin Kurtić,Parma,6.84,20-21
Gaetano Letizia,Benevento,6.84,20-21
Mattias Svanberg,Bologna,6.84,20-21
Morten Thorsby,Sampdoria,6.84,20-21
Simone Bastoni,Spezia,6.84,20-21
Felipe Caicedo,Lazio,6.84,20-21
Roberto Insigne,Benevento,6.83,20-21
Emanuel Vignato,Bologna,6.83,20-21
Mamadou Coulibaly,Udinese,6.83,20-21
Konstantinos Manolas,Napoli,6.83,20-21
Gianluca Lapadula,Benevento,6.83,20-21
Leonardo Spinazzola,Roma,6.83,20-21
Gerard Deulofeu,Udinese,6.83,20-21
Bruno Peres,Roma,6.83,20-21
Iago Falque,Benevento,6.83,20-21
Alex Meret,Napoli,6.83,20-21
Luca Ceppitelli,Cagliari,6.83,20-21
Gervinho,Parma,6.83,20-21
Charalampos Lykogiannīs,Cagliari,6.83,20-21
Giacomo Bonaventura,Fiorentina,6.82,20-21
Riccardo Saponara,Spezia,6.82,20-21
Claudio Terzi,Spezia,6.82,20-21
Faouzi Ghoulam,Napoli,6.82,20-21
Pau López,Roma,6.82,20-21
Borja Mayoral,Roma,6.82,20-21
Pasquale Schiattarella,Benevento,6.82,20-21
Roberto Pereyra,Udinese,6.82,20-21
Andrea Petagna,Napoli,6.82,20-21
Samir Caetano,Udinese,6.82,20-21
Tolgay Arslan,Udinese,6.82,20-21
Lucien Agoumé,Spezia,6.82,20-21
Tomás Rincón,Torino,6.81,20-21
Albin Ekdal,Sampdoria,6.81,20-21
Thomas Strakosha,Lazio,6.81,20-21
Pepe Reina,Lazio,6.81,20-21
Hans Hateboer,Atalanta,6.81,20-21
Rick Karsdorp,Roma,6.81,20-21
Marlon,Sassuolo,6.81,20-21
Arturo Vidal,Inter,6.8,20-21
Filip Đuričić,Sassuolo,6.8,20-21
Lucas Leiva,Lazio,6.8,20-21
Riccardo Gagliolo,Parma,6.8,20-21
Nahitan Nández,Cagliari,6.8,20-21
Federico Santander,Bologna,6.8,20-21
Marco Bertini,Lazio,6.8,20-21
Ryder Matos,Udinese,6.8,20-21
Alessandro Di Pardo,Juventus,6.8,20-21
Goran Pandev,Genoa,6.8,20-21
Maxime López,Sassuolo,6.8,20-21
Roberto Gagliardini,Inter,6.8,20-21
Valerio Verre,Sampdoria,6.8,20-21
Mattia Bani,Parma,6.8,20-21
Riccardo Improta,Benevento,6.79,20-21
Nikola Maksimović,Napoli,6.79,20-21
Daniele Rugani,Cagliari,6.79,20-21
Daniele Baselli,Torino,6.79,20-21
Kamil Glik,Benevento,6.79,20-21
Manuel Lazzari,Lazio,6.79,20-21
Salvatore Molina,Crotone,6.79,20-21
Riccardo Sottil,Cagliari,6.79,20-21
Aleksandar Kolarov,Inter,6.79,20-21
Matteo Darmian,Inter,6.78,20-21
Tommaso Augello,Sampdoria,6.78,20-21
Nicola Sansone,Bologna,6.78,20-21
Dejan Kulusevski,Juventus,6.78,20-21
Danilo,Bologna,6.78,20-21
Francesco Magnanelli,Sassuolo,6.78,20-21
Wesley Hoedt,Lazio,6.78,20-21
Kevin Bonifazi,Udinese,6.78,20-21
Koffi Djidji,Crotone,6.78,20-21
Marco Silvestri,Hellas Verona,6.78,20-21
Tommaso Pobega,Spezia,6.78,20-21
Bartosz Bereszyński,Sampdoria,6.77,20-21
Brahim Díaz,Milan,6.77,20-21
Lorenzo Tonelli,Sampdoria,6.77,20-21
Matteo Pessina,Atalanta,6.77,20-21
Mattia Destro,Genoa,6.77,20-21
Paweł Dawidowicz,Hellas Verona,6.77,20-21
Adrien Silva,Sampdoria,6.77,20-21
Rolando Mandragora,Torino,6.77,20-21
Ashley Young,Inter,6.77,20-21
Adrien Tameze,Hellas Verona,6.77,20-21
Adam Marušić,Lazio,6.77,20-21
Botond Balogh,Parma,6.77,20-21
Eldor Shomurodov,Genoa,6.76,20-21
Danilo D'Ambrosio,Inter,6.76,20-21
Salvador Ferrer,Spezia,6.76,20-21
Ebrima Darboe,Roma,6.76,20-21
Kaan Ayhan,Sassuolo,6.76,20-21
Stefano Sensi,Inter,6.76,20-21
José Callejón,Fiorentina,6.76,20-21
Gonzalo Villar,Roma,6.75,20-21
Marco Parolo,Lazio,6.75,20-21
Davide Zappacosta,Genoa,6.75,20-21
Jérémie Boga,Sassuolo,6.75,20-21
Nahuel Molina,Udinese,6.75,20-21
Alexis Saelemaekers,Milan,6.75,20-21
Carles Pérez,Roma,6.75,20-21
Ardian Ismajli,Spezia,6.75,20-21
Joshua Zirkzee,Parma,6.75,20-21
Mërgim Vojvoda,Torino,6.75,20-21
Nicolas N'Koulou,Torino,6.74,20-21
Pedro Obiang,Sassuolo,6.74,20-21
Walace,Udinese,6.74,20-21
Dennis Man,Parma,6.74,20-21
Giovanni Simeone,Cagliari,6.74,20-21
Sandro Tonali,Milan,6.74,20-21
Federico Ceccherini,Hellas Verona,6.74,20-21
Valentin Eysseric,Fiorentina,6.74,20-21
Ivan Radovanović,Genoa,6.74,20-21
Andrea Masiello,Genoa,6.74,20-21
Stefano Okaka,Udinese,6.74,20-21
Miha Zajc,Genoa,6.74,20-21
Fernando Llorente,Udinese,6.74,20-21
Lucas Martínez Quarta,Fiorentina,6.73,20-21
Gastón Pereiro,Cagliari,6.73,20-21
Leonardo Pavoletti,Cagliari,6.73,20-21
Yann Karamoh,Parma,6.73,20-21
Juan Brunetta,Parma,6.73,20-21
Ronaldo Vieira,Hellas Verona,6.73,20-21
Vittorio Parigini,Genoa,6.73,20-21
Federico Bonazzoli,Torino,6.72,20-21
Rade Krunić,Milan,6.72,20-21
Bartłomiej Drągowski,Fiorentina,6.72,20-21
Rogério,Sassuolo,6.72,20-21
Roberto Piccoli,Spezia,6.72,20-21
Simone Zaza,Torino,6.72,20-21
Mateo Musacchio,Lazio,6.72,20-21
Valentin Mihăilă,Parma,6.72,20-21
Federico Fazio,Roma,6.72,20-21
Boško Šutalo,Atalanta,6.72,20-21
Eddie Salcedo,Hellas Verona,6.72,20-21
Joakim Mæhle,Atalanta,6.72,20-21
Alfred Duncan,Cagliari,6.71,20-21
Giuseppe Pezzella,Parma,6.71,20-21
Marco Sau,Benevento,6.71,20-21
Grégoire Defrel,Sassuolo,6.71,20-21
Germán Pezzella,Fiorentina,6.71,20-21
Jakub Jankto,Sampdoria,6.71,20-21
Juan Musso,Udinese,6.71,20-21
Wilfried Singo,Torino,6.7,20-21
Giulio Maggiore,Spezia,6.7,20-21
Andrea Poli,Bologna,6.7,20-21
Alessandro Tuia,Benevento,6.7,20-21
Gary Medel,Bologna,6.7,20-21
Léo Duarte,Milan,6.7,20-21
Mato Jajalo,Udinese,6.7,20-21
Federico Mattiello,Spezia,6.7,20-21
Vassilis Zagaritis,Parma,6.7,20-21
Vanja Milinković-Savić,Torino,6.7,20-21
Jacopo Segre,Torino,6.7,20-21
Paolo Faragò,Bologna,6.7,20-21
Igor Júlio,Fiorentina,6.7,20-21
Marko Pjaca,Genoa,6.7,20-21
Gonzalo Escalante,Lazio,6.7,20-21
Georgios Kyriakopoulos,Sassuolo,6.7,20-21
Amer Gojak,Torino,6.69,20-21
Marvin Zeegelaar,Udinese,6.69,20-21
Andreas Skov Olsen,Bologna,6.69,20-21
Pierluigi Gollini,Atalanta,6.69,20-21
Vedat Muriqi,Lazio,6.69,20-21
Ricardo Rodríguez,Torino,6.69,20-21
Luca Caldirola,Benevento,6.68,20-21
Kevin Agudelo,Spezia,6.68,20-21
Gaetano Castrovilli,Fiorentina,6.68,20-21
Patric,Lazio,6.68,20-21
Soualiho Meïté,Milan,6.68,20-21
Mikkel Damsgaard,Sampdoria,6.68,20-21
Mohamed Fares,Lazio,6.68,20-21
Pol Lirola,Fiorentina,6.68,20-21
Ivan Provedel,Spezia,6.67,20-21
Ragnar Klavan,Cagliari,6.67,20-21
Alberto Grassi,Parma,6.67,20-21
Wylan Cyprien,Parma,6.67,20-21
Nicola Murru,Torino,6.67,20-21
Fernando  Forestieri,Udinese,6.67,20-21
Amadou Diawara,Roma,6.67,20-21
Steeve-Mike Eyango,Genoa,6.67,20-21
Ahmad Benali,Crotone,6.67,20-21
Paolo Ghiglione,Genoa,6.67,20-21
Andrea Conti,Parma,6.66,20-21
Samu Castillejo,Milan,6.66,20-21
Alberto Cerri,Cagliari,6.66,20-21
Marco Sportiello,Atalanta,6.66,20-21
Sofyan Amrabat,Fiorentina,6.66,20-21
Saša Lukić,Torino,6.66,20-21
Kwadwo Asamoah,Cagliari,6.66,20-21
Sebastian Walukiewicz,Cagliari,6.65,20-21
Edoardo Goldaniga,Genoa,6.65,20-21
Ilija Nestorovski,Udinese,6.65,20-21
Eljif Elmas,Napoli,6.65,20-21
Matías Vecino,Inter,6.65,20-21
Stefano Denswil,Bologna,6.65,20-21
Gabriele Moncini,Benevento,6.65,20-21
Përparim Hetemaj,Benevento,6.65,20-21
Mehdi Bourabia,Sassuolo,6.65,20-21
Gianluca Frabotta,Juventus,6.65,20-21
Federico Barba,Benevento,6.64,20-21
Matteo Lovato,Hellas Verona,6.64,20-21
Jean-Daniel Akpa Akpro,Lazio,6.64,20-21
Sam Lammers,Atalanta,6.64,20-21
Martín Cáceres,Fiorentina,6.64,20-21
Andrea Favilli,Hellas Verona,6.64,20-21
Luca Siligardi,Crotone,6.64,20-21
Roberto Inglese,Parma,6.64,20-21
Pedro Pereira,Crotone,6.64,20-21
Miloš Vulić,Crotone,6.64,20-21
Antonino La Gumina,Sampdoria,6.64,20-21
Andrea Pinamonti,Inter,6.63,20-21
Lorenzo De Silvestri,Bologna,6.63,20-21
Alessandro Deiola,Cagliari,6.63,20-21
Lorenzo Montipò,Benevento,6.63,20-21
Gabriele Zappa,Cagliari,6.63,20-21
Daniel Bessa,Hellas Verona,6.63,20-21
Lukáš Haraslín,Sassuolo,6.63,20-21
Vincent Laurini,Parma,6.63,20-21
Jens Stryger Larsen,Udinese,6.63,20-21
Marash Kumbulla,Roma,6.63,20-21
Daniel Maldini,Milan,6.63,20-21
Johan Mojica,Atalanta,6.63,20-21
Alessandro Buongiorno,Torino,6.63,20-21
Emmanuel Rivière,Crotone,6.62,20-21
Lennart Czyborra,Genoa,6.62,20-21
Mehdi Léris,Sampdoria,6.62,20-21
Ebrima Colley,Hellas Verona,6.62,20-21
Nahuel Estévez,Spezia,6.62,20-21
Jens Petter Hauge,Milan,6.62,20-21
Thomas Ouwejan,Udinese,6.62,20-21
Angelo Da Costa,Bologna,6.62,20-21
Kévin Malcuit,Fiorentina,6.61,20-21
Davide Santon,Roma,6.6,20-21
Christian Oliva,Cagliari,6.6,20-21
Justin Kluivert,Roma,6.6,20-21
Simone Scuffet,Udinese,6.6,20-21
Ľubomír Tupta,Hellas Verona,6.6,20-21
Samir Ujkani,Torino,6.6,20-21
Elio Capradossi,Spezia,6.6,20-21
Alessandro Berardi,Hellas Verona,6.6,20-21
Mattia Pagliuca,Bologna,6.6,20-21
Siriki Sanogo,Benevento,6.6,20-21
Mattia Sprocati,Parma,6.6,20-21
Jacopo Dezi,Parma,6.6,20-21
Antonio Barreca,Fiorentina,6.6,20-21
Vasco Regini,Sampdoria,6.6,20-21
Giuseppe Mastinu,Spezia,6.6,20-21
Manolo Portanova,Genoa,6.6,20-21
Matteo Ruggeri,Atalanta,6.6,20-21
Lautaro Valenti,Parma,6.6,20-21
Simone Iacoponi,Parma,6.6,20-21
Bryan Dabo,Benevento,6.6,20-21
Luigi Sepe,Parma,6.6,20-21
Nikola Kalinić,Hellas Verona,6.59,20-21
Kevin Lasagna,Hellas Verona,6.59,20-21
Lorenzo Venuti,Fiorentina,6.59,20-21
Andrey Gălăbinov,Spezia,6.59,20-21
Daam Foulon,Benevento,6.59,20-21
Christian Kouamé,Fiorentina,6.59,20-21
Mario Mandžukić,Milan,6.59,20-21
Danilo Cataldi,Lazio,6.59,20-21
Lukas Lerager,Genoa,6.59,20-21
Jeremy Toljan,Sassuolo,6.59,20-21
Senad Lulić,Lazio,6.59,20-21
Francesco Cassata,Genoa,6.59,20-21
Ernesto Torregrossa,Sampdoria,6.58,20-21
Destiny Udogie,Hellas Verona,6.58,20-21
Giuseppe Cuomo,Crotone,6.58,20-21
Andrés Tello,Benevento,6.58,20-21
Mert Müldür,Sassuolo,6.58,20-21
Luca Pellegrini,Genoa,6.58,20-21
Hidde ter Avest,Udinese,6.58,20-21
Riccardo Marchizza,Spezia,6.58,20-21
Samuel Di Carmine,Crotone,6.58,20-21
Giuseppe Di Serio,Benevento,6.58,20-21
Karol Linetty,Torino,6.58,20-21
Andreas Pereira,Lazio,6.57,20-21
Filippo Melegoni,Genoa,6.57,20-21
Daan Dierckx,Parma,6.57,20-21
Stefano Sturaro,Hellas Verona,6.57,20-21
Alan Empereur,Hellas Verona,6.57,20-21
Lisandro Magallán,Crotone,6.56,20-21
Davide Biraschi,Genoa,6.55,20-21
Gennaro Acampora,Spezia,6.55,20-21
Niccolò Zanellato,Crotone,6.55,20-21
Giuseppe Caso,Genoa,6.55,20-21
Giovanni Crociata,Crotone,6.55,20-21
Valentin Antov,Bologna,6.55,20-21
Fabio Pisacane,Cagliari,6.55,20-21
Matteo Tramoni,Cagliari,6.55,20-21
Luca Marrone,Crotone,6.55,20-21
Borja Valero,Fiorentina,6.55,20-21
Jeroen Zoet,Spezia,6.54,20-21
Denis Drăguş,Crotone,6.54,20-21
Artur Ioniță,Benevento,6.54,20-21
Adolfo Gaich,Benevento,6.54,20-21
Alex Cordaz,Crotone,6.54,20-21
Christian Pastina,Benevento,6.53,20-21
Kevin Rüegg,Hellas Verona,6.53,20-21
Valon Behrami,Genoa,6.53,20-21
Ibrahima Mbaye,Bologna,6.53,20-21
Ivor Pandur,Hellas Verona,6.53,20-21
Juan Jesus,Roma,6.53,20-21
Fabio Depaoli,Benevento,6.52,20-21
Mattia Caldara,Atalanta,6.52,20-21
Stanislav Lobotka,Napoli,6.52,20-21
Jacopo Petriccione,Crotone,6.52,20-21
Salvatore Sirigu,Torino,6.52,20-21
Andri Baldursson,Bologna,6.51,20-21
Patrick Cutrone,Fiorentina,6.51,20-21
Amad Diallo,Atalanta,6.5,20-21
Kiril Despodov,Cagliari,6.5,20-21
Mattia De Sciglio,Juventus,6.5,20-21
Carlo Pinsoglio,Juventus,6.5,20-21
Edoardo Bove,Roma,6.5,20-21
Félix Correia,Juventus,6.5,20-21
Nicolás Schiappacasse,Sassuolo,6.5,20-21
Edoardo Vergani,Bologna,6.5,20-21
Omar Khailoti,Bologna,6.5,20-21
Philip Yeboah,Hellas Verona,6.5,20-21
Douglas Costa,Juventus,6.5,20-21
Tomislav Gomelt,Crotone,6.5,20-21
Martin Palumbo,Udinese,6.5,20-21
Vincenzo Millico,Torino,6.5,20-21
Aleksandr Kokorin,Fiorentina,6.5,20-21
Bryan Reynolds,Roma,6.5,20-21
Juan Ramos,Spezia,6.5,20-21
Alessandro Tripaldelli,Cagliari,6.5,20-21
Sebastiano Luperto,Crotone,6.5,20-21
Paolo Bartolomei,Spezia,6.48,20-21
Simone Rabbi,Bologna,6.48,20-21
Lorenzo Colombo,Milan,6.48,20-21
Vladimir Golemić,Crotone,6.47,20-21
Simon Sohm,Parma,6.47,20-21
Musa Juwara,Bologna,6.47,20-21
Luis Rojas,Crotone,6.47,20-21
Maxime Busi,Parma,6.46,20-21
Bastos,Lazio,6.45,20-21
Luca Mora,Spezia,6.45,20-21
Jean-Victor Makengo,Udinese,6.45,20-21
Cristian Dell'Orco,Spezia,6.44,20-21
Federico Peluso,Sassuolo,6.44,20-21
Arturo Calabresi,Cagliari,6.43,20-21
Kristoffer Askildsen,Sampdoria,6.42,20-21
Fabrizio Caligara,Cagliari,6.41,20-21
Mitchell Dijks,Bologna,6.41,20-21
Denis Vavro,Lazio,6.4,20-21
Yayah Kallon,Genoa,6.4,20-21
Daniele Padelli,Inter,6.4,20-21
Antonio Palumbo,Sampdoria,6.4,20-21
Nicolò Armini,Lazio,6.4,20-21
Petar Mićin,Udinese,6.4,20-21
Andrea Danzi,Hellas Verona,6.4,20-21
Nicolò Manfredini,Benevento,6.4,20-21
Álex Berenguer,Torino,6.4,20-21
Andrea Rispoli,Crotone,6.4,20-21
Luca Vignali,Spezia,6.4,20-21
Eduardo Henrique,Crotone,6.37,20-21
Jacopo Sala,Spezia,6.37,20-21
Giacomo Ricci,Parma,6.35,20-21
Augustus Kargbo,Crotone,6.3,20-21
Cristiano Piccini,Atalanta,6.3,20-21
Andrea Adorante,Parma,6.3,20-21
Aaron Hickey,Bologna,6.3,20-21
Federico Ravaglia,Bologna,6.28,20-21
Djavan Anderson,Lazio,6.27,20-21
Christian Maggio,Benevento,6.27,20-21
Antonio Mazzotta,Crotone,6.25,20-21
Drissa Camara,Parma,6.2,20-21
Márk Kosznovszky,Parma,6.2,20-21
Jérôme Onguene,Genoa,6.2,20-21
Federico Marchetti,Genoa,6.13,20-21
Raúl Moro,Lazio,6.1,20-21
Riccardo Calafiori,Roma,5.95,20-21
Lorenzo Del Pinto,Benevento,5.9,20-21
Nícolas,Udinese,5.85,20-21
Ciprian Tătărușanu,Milan,5.8,20-21
Simone Colombi,Parma,5.7,20-21
Chaka Traorè,Parma,5.7,20-21
Stefano Turati,Sassuolo,0.0,20-21
Nikita Contini,Napoli,0.0,20-21
Radu Drăguşin,Juventus,0.0,20-21
Kacper Urbański,Bologna,0.0,20-21
Viktor Kovalenko,Atalanta,0.0,20-21
Giacomo Vrioni,Juventus,0.0,20-21
Antonio Raimondo,Bologna,0.0,20-21
Wisdom Amey,Bologna,0.0,20-21
Manuel Gasparini,Udinese,0.0,20-21
Emmanuel Gyabuaa,Atalanta,0.0,20-21
Federico Ricci,Sassuolo,0.0,20-21
Davide Ghislandi,Atalanta,0.0,20-21
Isaac Karamoko,Sassuolo,0.0,20-21
Amadou Diambo,Benevento,0.0,20-21
Tòfol Montiel,Fiorentina,0.0,20-21
Luca Gemello,Torino,7.7,21-22
Domenico Berardi,Sassuolo,7.59,21-22
Hakan Çalhanoğlu,Inter,7.53,21-22
Lorenzo Pellegrini,Roma,7.42,21-22
Luis Muriel,Atalanta,7.41,21-22
Paulo Dybala,Juventus,7.41,21-22
Juan Cuadrado,Juventus,7.35,21-22
Antonio Candreva,Sampdoria,7.32,21-22
Gianluca Caprari,Hellas Verona,7.31,21-22
Lorenzo Insigne,Napoli,7.3,21-22
Ivan Perišić,Inter,7.3,21-22
Nicolò Barella,Inter,7.29,21-22
Luis Alberto,Lazio,7.29,21-22
Sergej Milinković-Savić,Lazio,7.28,21-22
Ciro Immobile,Lazio,7.27,21-22
Wladimiro Falcone,Sampdoria,7.27,21-22
Marcelo Brozović,Inter,7.25,21-22
Theo Hernández,Milan,7.24,21-22
Boris Radunović,Cagliari,7.23,21-22
Dušan Vlahović,Juventus,7.23,21-22
Ruslan Malinovskyi,Atalanta,7.22,21-22
Kalidou Koulibaly,Napoli,7.22,21-22
Fabián Ruiz,Napoli,7.22,21-22
Sandro Tonali,Milan,7.2,21-22
Riccardo Stivanello,Bologna,7.2,21-22
Etrit Berisha,Torino,7.2,21-22
Rafael Leão,Milan,7.19,21-22
Mattia Zaccagni,Lazio,7.18,21-22
Gerard Deulofeu,Udinese,7.18,21-22
Luca Lezzerini,Venezia,7.17,21-22
Henrikh Mkhitaryan,Roma,7.16,21-22
Fikayo Tomori,Milan,7.15,21-22
Zlatan Ibrahimović,Milan,7.15,21-22
Mike Maignan,Milan,7.15,21-22
Jordan Veretout,Roma,7.14,21-22
Sergio Romero,Venezia,7.14,21-22
Victor Osimhen,Napoli,7.13,21-22
Bremer,Torino,7.13,21-22
Pierre Kalulu,Milan,7.13,21-22
Nicolás González,Fiorentina,7.13,21-22
Josip Iličić,Atalanta,7.13,21-22
Lautaro Martínez,Inter,7.12,21-22
Edin Džeko,Inter,7.11,21-22
Federico Dimarco,Inter,7.11,21-22
Giovanni Di Lorenzo,Napoli,7.1,21-22
Alessandro Bastoni,Inter,7.1,21-22
Marco Sportiello,Atalanta,7.1,21-22
Alex Meret,Napoli,7.1,21-22
Josip Brekalo,Torino,7.09,21-22
Mário Rui,Napoli,7.09,21-22
Andrea Belotti,Torino,7.08,21-22
Danilo,Juventus,7.08,21-22
Olivier Giroud,Milan,7.08,21-22
Daniele Verde,Spezia,7.08,21-22
Abdelhamid Sabiri,Sampdoria,7.08,21-22
Mario Pašalić,Atalanta,7.08,21-22
Mattia Aramu,Venezia,7.08,21-22
Leonardo Bonucci,Juventus,7.08,21-22
Fernando  Forestieri,Udinese,7.08,21-22
Franck Kessié,Milan,7.07,21-22
Matthijs de Ligt,Juventus,7.07,21-22
Dries Mertens,Napoli,7.07,21-22
Daniele Padelli,Udinese,7.07,21-22
Felipe Anderson,Lazio,7.07,21-22
Guglielmo Vicario,Empoli,7.06,21-22
Bryan Cristante,Roma,7.06,21-22
David Ospina,Napoli,7.06,21-22
Alessio Romagnoli,Milan,7.06,21-22
Amir Rrahmani,Napoli,7.06,21-22
Tammy Abraham,Roma,7.06,21-22
José Luis Palomino,Atalanta,7.06,21-22
Pedro,Lazio,7.05,21-22
Milan Škriniar,Inter,7.05,21-22
Antonín Barák,Hellas Verona,7.05,21-22
Álvaro Morata,Juventus,7.04,21-22
Cristiano Biraghi,Fiorentina,7.04,21-22
Sérgio Oliveira,Roma,7.04,21-22
Łukasz Skorupski,Bologna,7.03,21-22
Teun Koopmeiners,Atalanta,7.03,21-22
Musa Barrow,Bologna,7.03,21-22
Gianluca Scamacca,Sassuolo,7.03,21-22
Francesco Acerbi,Lazio,7.03,21-22
Saša Lukić,Torino,7.03,21-22
Danilo D'Ambrosio,Inter,7.02,21-22
Morten Frendrup,Genoa,7.02,21-22
Chris Smalling,Roma,7.02,21-22
Nicolò Rovella,Genoa,7.02,21-22
Samir Handanović,Inter,7.02,21-22
Simone Verdi,Salernitana,7.02,21-22
Milan Đurić,Salernitana,7.02,21-22
Marko Arnautović,Bologna,7.02,21-22
Manolo Gabbiadini,Sampdoria,7.01,21-22
Manuel Locatelli,Juventus,7.01,21-22
Domenico Criscito,Genoa,7.0,21-22
Frank Anguissa,Napoli,7.0,21-22
Gonzalo Escalante,Lazio,7.0,21-22
Wisdom Amey,Bologna,7.0,21-22
Jacopo Dezi,Venezia,7.0,21-22
Nikola Milenković,Fiorentina,7.0,21-22
Simone Romagnoli,Empoli,6.99,21-22
Ismaël Bennacer,Milan,6.99,21-22
Pablo Marí,Udinese,6.99,21-22
Jerdy Schouten,Bologna,6.98,21-22
Giorgio Chiellini,Juventus,6.98,21-22
Nicolás Domínguez,Bologna,6.98,21-22
João Pedro Galvão,Cagliari,6.97,21-22
Federico Chiesa,Juventus,6.97,21-22
Duván Zapata,Atalanta,6.97,21-22
Hirving Lozano,Napoli,6.97,21-22
Simon Kjær,Milan,6.97,21-22
Davide Calabria,Milan,6.97,21-22
Igor Júlio,Fiorentina,6.97,21-22
Alexis Sánchez,Inter,6.97,21-22
Adrien Rabiot,Juventus,6.96,21-22
Maxime López,Sassuolo,6.96,21-22
Ivan Provedel,Spezia,6.96,21-22
Rolando Mandragora,Torino,6.96,21-22
Davide Frattesi,Sassuolo,6.95,21-22
Robin Gosens,Inter,6.95,21-22
Francesco Bardi,Bologna,6.95,21-22
Wilfried Singo,Torino,6.95,21-22
Wojciech Szczęsny,Juventus,6.95,21-22
Riccardo Orsolini,Bologna,6.95,21-22
Miguel Veloso,Hellas Verona,6.95,21-22
Mattia Bani,Genoa,6.95,21-22
Marten de Roon,Atalanta,6.95,21-22
Marash Kumbulla,Roma,6.95,21-22
Roger Ibañez,Roma,6.95,21-22
Luiz Felipe,Lazio,6.94,21-22
Rick Karsdorp,Roma,6.94,21-22
Lucas Torreira,Fiorentina,6.94,21-22
Alberto Grassi,Cagliari,6.94,21-22
Lucas Martínez Quarta,Fiorentina,6.94,21-22
Federico Fazio,Salernitana,6.93,21-22
Erick Pulgar,Fiorentina,6.93,21-22
Tommaso Pobega,Torino,6.93,21-22
Giacomo Raspadori,Sassuolo,6.93,21-22
Rafael Tolói,Atalanta,6.92,21-22
Alessandro Florenzi,Milan,6.92,21-22
Piotr Zieliński,Napoli,6.92,21-22
Giacomo Bonaventura,Fiorentina,6.92,21-22
Ethan Ampadu,Venezia,6.92,21-22
Merih Demiral,Atalanta,6.91,21-22
Giovanni Simeone,Hellas Verona,6.91,21-22
Szymon Żurkowski,Empoli,6.91,21-22
Giorgio Altare,Cagliari,6.91,21-22
Danilo Cataldi,Lazio,6.91,21-22
Milan Badelj,Genoa,6.91,21-22
Andrea Pinamonti,Empoli,6.91,21-22
Remo Freuler,Atalanta,6.91,21-22
Mattia Caldara,Venezia,6.91,21-22
Aleksei Miranchuk,Atalanta,6.91,21-22
Hamed Junior Traorè,Sassuolo,6.9,21-22
Nahuel Molina,Udinese,6.9,21-22
Nedim Bajrami,Empoli,6.9,21-22
Junior Messias,Milan,6.9,21-22
Simone Bastoni,Spezia,6.9,21-22
Stephan El Shaarawy,Roma,6.9,21-22
Moustapha Cissé,Atalanta,6.9,21-22
Stanislav Lobotka,Napoli,6.9,21-22
Sebastiano Luperto,Empoli,6.9,21-22
Takehiro Tomiyasu,Bologna,6.9,21-22
Adrian Šemper,Genoa,6.9,21-22
Aimar Sher,Spezia,6.9,21-22
Davide Marfella,Napoli,6.9,21-22
Andrei Moțoc,Salernitana,6.9,21-22
Giacomo Satalino,Sassuolo,6.9,21-22
Paolo Faragò,Cagliari,6.9,21-22
Andrea Ranocchia,Inter,6.9,21-22
Francesco Caputo,Sampdoria,6.89,21-22
Darko Lazović,Hellas Verona,6.89,21-22
Adrien Tameze,Hellas Verona,6.89,21-22
Mërgim Vojvoda,Torino,6.89,21-22
Răzvan Marin,Cagliari,6.88,21-22
Stefan de Vrij,Inter,6.88,21-22
Samir Caetano,Udinese,6.88,21-22
Matteo Pessina,Atalanta,6.88,21-22
Federico Bonazzoli,Salernitana,6.88,21-22
Isaac Success,Udinese,6.87,21-22
Gianluca Mancini,Roma,6.87,21-22
Rodrigo Bentancur,Juventus,6.87,21-22
Juan Jesus,Napoli,6.87,21-22
Filip Đuričić,Sassuolo,6.87,21-22
Emil Bohinen,Salernitana,6.87,21-22
Éderson,Salernitana,6.86,21-22
Mattia De Sciglio,Juventus,6.86,21-22
Rui Patrício,Roma,6.86,21-22
Georgios Kyriakopoulos,Sassuolo,6.86,21-22
Roberto Soriano,Bologna,6.86,21-22
Nicola Zalewski,Roma,6.86,21-22
Davide Biraschi,Genoa,6.86,21-22
Ricardo Rodríguez,Torino,6.85,21-22
Mattias Svanberg,Bologna,6.85,21-22
Arturo Vidal,Inter,6.85,21-22
Gian Marco Ferrari,Sassuolo,6.85,21-22
Weston McKennie,Juventus,6.85,21-22
Luigi Sepe,Salernitana,6.85,21-22
Johan Vásquez,Genoa,6.85,21-22
Berat Djimsiti,Atalanta,6.85,21-22
Mattia Viti,Empoli,6.85,21-22
Aaron Hickey,Bologna,6.84,21-22
Destiny Udogie,Udinese,6.84,21-22
Dennis Praet,Torino,6.84,21-22
